:START_ID,:END_ID,:TYPE
DR_DHA_00264,TOU_peak,DURING
DR_DHA_00265,TOU_peak,DURING
DR_DHA_00266,TOU_peak,DURING
DR_DHA_00267,TOU_peak,DURING
DR_DHA_00268,TOU_peak,DURING
DR_DHA_00269,TOU_peak,DURING
DR_DHA_00270,TOU_peak,DURING
DR_DHA_00271,TOU_peak,DURING
DR_DHA_00272,TOU_peak,DURING
DR_DHA_00273,TOU_peak,DURING
DR_DHA_00274,TOU_peak,DURING
DR_DHA_00275,TOU_peak,DURING
DR_DHA_00276,TOU_peak,DURING
DR_DHA_00277,TOU_peak,DURING
DR_DHA_00278,TOU_peak,DURING
DR_DHA_00279,TOU_peak,DURING
DR_DHA_00280,TOU_peak,DURING
DR_DHA_00281,TOU_peak,DURING
DR_DHA_00282,TOU_peak,DURING
DR_DHA_00283,TOU_peak,DURING
DR_DHA_00284,TOU_peak,DURING
DR_DHA_00285,TOU_peak,DURING
DR_DHA_00286,TOU_peak,DURING
DR_DHA_00287,TOU_peak,DURING
DR_DHA_00288,TOU_peak,DURING
DR_DHA_00289,TOU_peak,DURING
DR_DHA_00290,TOU_peak,DURING
DR_DHA_00291,TOU_peak,DURING
DR_DHA_00292,TOU_peak,DURING
DR_DHA_00293,TOU_peak,DURING
DR_DHA_00294,TOU_peak,DURING
DR_DHA_00295,TOU_peak,DURING
DR_DHA_00296,TOU_peak,DURING
DR_DHA_00297,TOU_peak,DURING
DR_DHA_00298,TOU_peak,DURING
DR_DHA_00299,TOU_peak,DURING
DR_DHA_00300,TOU_peak,DURING
DR_DHA_00301,TOU_peak,DURING
DR_DHA_00302,TOU_peak,DURING
DR_DHA_00303,TOU_peak,DURING
DR_DHA_00304,TOU_peak,DURING
DR_DHA_00305,TOU_peak,DURING
DR_DHA_00306,TOU_peak,DURING
DR_DHA_00307,TOU_peak,DURING
DR_DHA_00308,TOU_peak,DURING
DR_DHA_00309,TOU_peak,DURING
DR_DHA_00310,TOU_peak,DURING
DR_DHA_00311,TOU_peak,DURING
DR_DHA_00312,TOU_peak,DURING
DR_DHA_00313,TOU_peak,DURING
DR_DHA_00314,TOU_peak,DURING
DR_DHA_00315,TOU_peak,DURING
DR_DHA_00316,TOU_peak,DURING
DR_DHA_00317,TOU_peak,DURING
DR_DHA_00318,TOU_peak,DURING
DR_DHA_00319,TOU_peak,DURING
DR_DHA_00320,TOU_peak,DURING
DR_DHA_00321,TOU_peak,DURING
DR_DHA_00322,TOU_peak,DURING
DR_DHA_00323,TOU_peak,DURING
DR_DHA_00324,TOU_peak,DURING
DR_DHA_00325,TOU_peak,DURING
DR_DHA_00326,TOU_peak,DURING
DR_DHA_00327,TOU_peak,DURING
DR_DHA_00328,TOU_peak,DURING
DR_DHA_00329,TOU_peak,DURING
DR_DHA_00330,TOU_peak,DURING
DR_DHA_00331,TOU_peak,DURING
DR_DHA_00332,TOU_peak,DURING
DR_DHA_00333,TOU_peak,DURING
DR_DHA_00334,TOU_peak,DURING
DR_DHA_00335,TOU_peak,DURING
DR_DHA_00336,TOU_peak,DURING
DR_DHA_00337,TOU_peak,DURING
DR_DHA_00338,TOU_peak,DURING
DR_DHA_00339,TOU_peak,DURING
DR_DHA_00340,TOU_peak,DURING
DR_DHA_00341,TOU_peak,DURING
DR_DHA_00342,TOU_peak,DURING
DR_DHA_00343,TOU_peak,DURING
DR_DHA_00344,TOU_peak,DURING
DR_DHA_00345,TOU_peak,DURING
DR_DHA_00346,TOU_peak,DURING
DR_DHA_00347,TOU_peak,DURING
DR_DHA_00348,TOU_peak,DURING
DR_DHA_00349,TOU_peak,DURING
DR_DHA_00350,TOU_peak,DURING
DR_DHA_00351,TOU_peak,DURING
DR_DHA_00352,TOU_peak,DURING
DR_DHA_00353,TOU_peak,DURING
DR_DHA_00354,TOU_peak,DURING
DR_DHA_00355,TOU_peak,DURING
DR_DHA_00356,TOU_peak,DURING
DR_DHA_00357,TOU_peak,DURING
DR_DHA_00358,TOU_peak,DURING
DR_DHA_00359,TOU_peak,DURING
DR_DHA_00360,TOU_peak,DURING
DR_DHA_00361,TOU_peak,DURING
DR_DHA_00362,TOU_peak,DURING
DR_DHA_00363,TOU_peak,DURING
DR_DHA_00364,TOU_peak,DURING
DR_DHA_00365,TOU_peak,DURING
DR_DHA_00366,TOU_peak,DURING
DR_DHA_00367,TOU_peak,DURING
DR_DHA_00368,TOU_peak,DURING
DR_DHA_00369,TOU_peak,DURING
DR_DHA_00370,TOU_peak,DURING
DR_DHA_00371,TOU_peak,DURING
DR_DHA_00372,TOU_peak,DURING
DR_DHA_00373,TOU_peak,DURING
DR_DHA_00374,TOU_peak,DURING
DR_DHA_00375,TOU_peak,DURING
DR_DHA_00376,TOU_peak,DURING
DR_DHA_00377,TOU_peak,DURING
DR_DHA_00378,TOU_peak,DURING
DR_DHA_00379,TOU_peak,DURING
DR_DHA_00380,TOU_peak,DURING
DR_DHA_00381,TOU_peak,DURING
DR_DHA_00382,TOU_peak,DURING
DR_DHA_00383,TOU_peak,DURING
DR_DHA_00384,TOU_peak,DURING
DR_DHA_00385,TOU_peak,DURING
DR_DHA_00386,TOU_peak,DURING
DR_DHA_00387,TOU_peak,DURING
DR_DHA_00388,TOU_peak,DURING
DR_DHA_00389,TOU_peak,DURING
DR_DHA_00390,TOU_peak,DURING
DR_DHA_00391,TOU_peak,DURING
DR_DHA_00392,TOU_peak,DURING
DR_DHA_00393,TOU_peak,DURING
DR_DHA_00394,TOU_peak,DURING
DR_DHA_00395,TOU_peak,DURING
DR_DHA_00396,TOU_peak,DURING
DR_DHA_00397,TOU_peak,DURING
DR_DHA_00398,TOU_peak,DURING
DR_DHA_00399,TOU_peak,DURING
