household_id,substation,tier,household_size,monthly_income_bdt,appliance_name,unit_index,category,rated_power_w,actual_power_w,duty_cycle,quantity,meter_id,appliance_id
KHH0027,Kalyanpur,lower_middle,3,16350,refrigerator,1,Critical,150,114.6,0.42,1,KSM0027,KSM0027_refrigerator_1
KHH0027,Kalyanpur,lower_middle,3,16350,led_light,1,Critical,10,10.8,1.0,5,KSM0027,KSM0027_led_light_1
KHH0027,Kalyanpur,lower_middle,3,16350,tube_light,1,Critical,36,45.1,1.0,3,KSM0027,KSM0027_tube_light_1
KHH0027,Kalyanpur,lower_middle,3,16350,tv_led,1,Curtailable,60,60.1,1.0,1,KSM0027,KSM0027_tv_led_1
KHH0027,Kalyanpur,lower_middle,3,16350,rice_cooker,1,Schedulable,650,673.0,0.6,1,KSM0027,KSM0027_rice_cooker_1
KHH0027,Kalyanpur,lower_middle,3,16350,router_charger_standby,1,Critical,18,17.3,1.0,1,KSM0027,KSM0027_router_charger_standby_1
KHH0028,Kalyanpur,lower_middle,4,21998,ceiling_fan,1,Curtailable,75,66.7,0.85,1,KSM0028,KSM0028_ceiling_fan_1
KHH0028,Kalyanpur,lower_middle,4,21998,table_fan,1,Curtailable,45,30.2,0.8,2,KSM0028,KSM0028_table_fan_1
KHH0028,Kalyanpur,lower_middle,4,21998,led_light,1,Critical,10,12.8,1.0,5,KSM0028,KSM0028_led_light_1
KHH0028,Kalyanpur,lower_middle,4,21998,tube_light,1,Critical,36,33.5,1.0,1,KSM0028,KSM0028_tube_light_1
KHH0028,Kalyanpur,lower_middle,4,21998,tv_led,1,Curtailable,60,53.4,1.0,1,KSM0028,KSM0028_tv_led_1
KHH0028,Kalyanpur,lower_middle,4,21998,rice_cooker,1,Schedulable,650,607.1,0.6,1,KSM0028,KSM0028_rice_cooker_1
KHH0028,Kalyanpur,lower_middle,4,21998,electric_iron,1,Schedulable,1000,1007.6,0.8,1,KSM0028,KSM0028_electric_iron_1
KHH0028,Kalyanpur,lower_middle,4,21998,router_charger_standby,1,Critical,18,28.1,1.0,1,KSM0028,KSM0028_router_charger_standby_1
KHH0029,Kalyanpur,lower_middle,2,31912,ceiling_fan,1,Curtailable,75,72.2,0.85,1,KSM0029,KSM0029_ceiling_fan_1
KHH0029,Kalyanpur,lower_middle,2,31912,table_fan,1,Curtailable,45,38.9,0.8,1,KSM0029,KSM0029_table_fan_1
KHH0029,Kalyanpur,lower_middle,2,31912,refrigerator,1,Critical,150,119.6,0.42,1,KSM0029,KSM0029_refrigerator_1
KHH0029,Kalyanpur,lower_middle,2,31912,led_light,1,Critical,10,11.0,1.0,4,KSM0029,KSM0029_led_light_1
KHH0029,Kalyanpur,lower_middle,2,31912,tube_light,1,Critical,36,31.6,1.0,3,KSM0029,KSM0029_tube_light_1
KHH0029,Kalyanpur,lower_middle,2,31912,tv_led,1,Curtailable,60,63.7,1.0,1,KSM0029,KSM0029_tv_led_1
KHH0029,Kalyanpur,lower_middle,2,31912,router_charger_standby,1,Critical,18,21.4,1.0,1,KSM0029,KSM0029_router_charger_standby_1
KHH0030,Kalyanpur,lower_middle,2,34256,ceiling_fan,1,Curtailable,75,70.6,0.85,2,KSM0030,KSM0030_ceiling_fan_1
KHH0030,Kalyanpur,lower_middle,2,34256,table_fan,1,Curtailable,45,55.7,0.8,1,KSM0030,KSM0030_table_fan_1
KHH0030,Kalyanpur,lower_middle,2,34256,led_light,1,Critical,10,10.2,1.0,4,KSM0030,KSM0030_led_light_1
KHH0030,Kalyanpur,lower_middle,2,34256,tube_light,1,Critical,36,36.3,1.0,2,KSM0030,KSM0030_tube_light_1
KHH0030,Kalyanpur,lower_middle,2,34256,tv_led,1,Curtailable,60,59.4,1.0,1,KSM0030,KSM0030_tv_led_1
KHH0030,Kalyanpur,lower_middle,2,34256,electric_iron,1,Schedulable,1000,960.1,0.8,1,KSM0030,KSM0030_electric_iron_1
KHH0030,Kalyanpur,lower_middle,2,34256,ips_backup,1,Schedulable,300,282.7,0.6,1,KSM0030,KSM0030_ips_backup_1
KHH0030,Kalyanpur,lower_middle,2,34256,router_charger_standby,1,Critical,18,11.8,1.0,1,KSM0030,KSM0030_router_charger_standby_1
KHH0031,Kalyanpur,lower_middle,4,26153,ceiling_fan,1,Curtailable,75,97.8,0.85,2,KSM0031,KSM0031_ceiling_fan_1
KHH0031,Kalyanpur,lower_middle,4,26153,table_fan,1,Curtailable,45,49.0,0.8,1,KSM0031,KSM0031_table_fan_1
KHH0031,Kalyanpur,lower_middle,4,26153,led_light,1,Critical,10,9.3,1.0,4,KSM0031,KSM0031_led_light_1
KHH0031,Kalyanpur,lower_middle,4,26153,tube_light,1,Critical,36,32.9,1.0,2,KSM0031,KSM0031_tube_light_1
KHH0031,Kalyanpur,lower_middle,4,26153,tv_led,1,Curtailable,60,79.9,1.0,1,KSM0031,KSM0031_tv_led_1
KHH0031,Kalyanpur,lower_middle,4,26153,electric_kettle,1,Schedulable,1800,1619.2,0.9,1,KSM0031,KSM0031_electric_kettle_1
KHH0031,Kalyanpur,lower_middle,4,26153,electric_iron,1,Schedulable,1000,1027.0,0.8,1,KSM0031,KSM0031_electric_iron_1
KHH0031,Kalyanpur,lower_middle,4,26153,water_pump_0_5hp,1,Schedulable,373,350.0,0.95,1,KSM0031,KSM0031_water_pump_0_5hp_1
KHH0032,Kalyanpur,lower_middle,6,31869,ceiling_fan,1,Curtailable,75,78.4,0.85,2,KSM0032,KSM0032_ceiling_fan_1
KHH0032,Kalyanpur,lower_middle,6,31869,led_light,1,Critical,10,8.0,1.0,3,KSM0032,KSM0032_led_light_1
KHH0032,Kalyanpur,lower_middle,6,31869,tube_light,1,Critical,36,24.2,1.0,2,KSM0032,KSM0032_tube_light_1
KHH0032,Kalyanpur,lower_middle,6,31869,tv_led,1,Curtailable,60,62.6,1.0,1,KSM0032,KSM0032_tv_led_1
KHH0032,Kalyanpur,lower_middle,6,31869,electric_kettle,1,Schedulable,1800,1797.8,0.9,1,KSM0032,KSM0032_electric_kettle_1
KHH0032,Kalyanpur,lower_middle,6,31869,blender_mixer,1,Schedulable,400,412.5,0.9,1,KSM0032,KSM0032_blender_mixer_1
KHH0032,Kalyanpur,lower_middle,6,31869,electric_iron,1,Schedulable,1000,1152.0,0.8,1,KSM0032,KSM0032_electric_iron_1
KHH0032,Kalyanpur,lower_middle,6,31869,router_charger_standby,1,Critical,18,16.9,1.0,1,KSM0032,KSM0032_router_charger_standby_1
KHH0032,Kalyanpur,lower_middle,6,31869,exhaust_fan,1,Curtailable,35,33.4,0.9,1,KSM0032,KSM0032_exhaust_fan_1
KHH0033,Kalyanpur,lower_middle,4,28333,ceiling_fan,1,Curtailable,75,66.3,0.85,2,KSM0033,KSM0033_ceiling_fan_1
KHH0033,Kalyanpur,lower_middle,4,28333,led_light,1,Critical,10,6.2,1.0,4,KSM0033,KSM0033_led_light_1
KHH0033,Kalyanpur,lower_middle,4,28333,tube_light,1,Critical,36,32.4,1.0,1,KSM0033,KSM0033_tube_light_1
KHH0033,Kalyanpur,lower_middle,4,28333,tv_led,1,Curtailable,60,60.0,1.0,1,KSM0033,KSM0033_tv_led_1
KHH0033,Kalyanpur,lower_middle,4,28333,electric_iron,1,Schedulable,1000,994.4,0.8,1,KSM0033,KSM0033_electric_iron_1
KHH0033,Kalyanpur,lower_middle,4,28333,water_pump_0_5hp,1,Schedulable,373,380.9,0.95,1,KSM0033,KSM0033_water_pump_0_5hp_1
KHH0034,Kalyanpur,lower_middle,2,32997,ceiling_fan,1,Curtailable,75,62.8,0.85,2,KSM0034,KSM0034_ceiling_fan_1
KHH0034,Kalyanpur,lower_middle,2,32997,table_fan,1,Curtailable,45,44.5,0.8,2,KSM0034,KSM0034_table_fan_1
KHH0034,Kalyanpur,lower_middle,2,32997,refrigerator,1,Critical,150,117.5,0.42,1,KSM0034,KSM0034_refrigerator_1
KHH0034,Kalyanpur,lower_middle,2,32997,led_light,1,Critical,10,9.1,1.0,4,KSM0034,KSM0034_led_light_1
KHH0034,Kalyanpur,lower_middle,2,32997,tube_light,1,Critical,36,40.5,1.0,1,KSM0034,KSM0034_tube_light_1
KHH0034,Kalyanpur,lower_middle,2,32997,tv_led,1,Curtailable,60,64.7,1.0,1,KSM0034,KSM0034_tv_led_1
KHH0034,Kalyanpur,lower_middle,2,32997,blender_mixer,1,Schedulable,400,355.2,0.9,1,KSM0034,KSM0034_blender_mixer_1
KHH0034,Kalyanpur,lower_middle,2,32997,electric_iron,1,Schedulable,1000,1225.4,0.8,1,KSM0034,KSM0034_electric_iron_1
KHH0034,Kalyanpur,lower_middle,2,32997,computer_laptop,1,Curtailable,80,151.9,1.0,1,KSM0034,KSM0034_computer_laptop_1
KHH0034,Kalyanpur,lower_middle,2,32997,router_charger_standby,1,Critical,18,13.7,1.0,1,KSM0034,KSM0034_router_charger_standby_1
KHH0035,Kalyanpur,lower_middle,5,29737,ceiling_fan,1,Curtailable,75,72.2,0.85,1,KSM0035,KSM0035_ceiling_fan_1
KHH0035,Kalyanpur,lower_middle,5,29737,led_light,1,Critical,10,8.8,1.0,4,KSM0035,KSM0035_led_light_1
KHH0035,Kalyanpur,lower_middle,5,29737,tube_light,1,Critical,36,34.7,1.0,2,KSM0035,KSM0035_tube_light_1
KHH0035,Kalyanpur,lower_middle,5,29737,rice_cooker,1,Schedulable,650,635.3,0.6,1,KSM0035,KSM0035_rice_cooker_1
KHH0035,Kalyanpur,lower_middle,5,29737,electric_kettle,1,Schedulable,1800,1729.8,0.9,1,KSM0035,KSM0035_electric_kettle_1
KHH0035,Kalyanpur,lower_middle,5,29737,blender_mixer,1,Schedulable,400,395.6,0.9,1,KSM0035,KSM0035_blender_mixer_1
KHH0035,Kalyanpur,lower_middle,5,29737,electric_iron,1,Schedulable,1000,988.0,0.8,1,KSM0035,KSM0035_electric_iron_1
KHH0036,Kalyanpur,lower_middle,4,23261,ceiling_fan,1,Curtailable,75,73.0,0.85,2,KSM0036,KSM0036_ceiling_fan_1
KHH0036,Kalyanpur,lower_middle,4,23261,table_fan,1,Curtailable,45,41.2,0.8,2,KSM0036,KSM0036_table_fan_1
KHH0036,Kalyanpur,lower_middle,4,23261,refrigerator,1,Critical,150,150.8,0.42,1,KSM0036,KSM0036_refrigerator_1
KHH0036,Kalyanpur,lower_middle,4,23261,led_light,1,Critical,10,8.3,1.0,5,KSM0036,KSM0036_led_light_1
KHH0036,Kalyanpur,lower_middle,4,23261,tube_light,1,Critical,36,40.5,1.0,1,KSM0036,KSM0036_tube_light_1
KHH0036,Kalyanpur,lower_middle,4,23261,tv_led,1,Curtailable,60,53.9,1.0,1,KSM0036,KSM0036_tv_led_1
KHH0036,Kalyanpur,lower_middle,4,23261,blender_mixer,1,Schedulable,400,282.5,0.9,1,KSM0036,KSM0036_blender_mixer_1
KHH0036,Kalyanpur,lower_middle,4,23261,electric_iron,1,Schedulable,1000,941.5,0.8,1,KSM0036,KSM0036_electric_iron_1
KHH0036,Kalyanpur,lower_middle,4,23261,computer_laptop,1,Curtailable,80,14.2,1.0,1,KSM0036,KSM0036_computer_laptop_1
KHH0036,Kalyanpur,lower_middle,4,23261,router_charger_standby,1,Critical,18,18.5,1.0,1,KSM0036,KSM0036_router_charger_standby_1
KHH0036,Kalyanpur,lower_middle,4,23261,exhaust_fan,1,Curtailable,35,38.6,0.9,1,KSM0036,KSM0036_exhaust_fan_1
KHH0037,Kalyanpur,lower_middle,4,30761,ceiling_fan,1,Curtailable,75,70.2,0.85,2,KSM0037,KSM0037_ceiling_fan_1
KHH0037,Kalyanpur,lower_middle,4,30761,table_fan,1,Curtailable,45,55.3,0.8,1,KSM0037,KSM0037_table_fan_1
KHH0037,Kalyanpur,lower_middle,4,30761,refrigerator,1,Critical,150,135.7,0.42,1,KSM0037,KSM0037_refrigerator_1
KHH0037,Kalyanpur,lower_middle,4,30761,led_light,1,Critical,10,9.3,1.0,5,KSM0037,KSM0037_led_light_1
KHH0037,Kalyanpur,lower_middle,4,30761,tube_light,1,Critical,36,44.0,1.0,1,KSM0037,KSM0037_tube_light_1
KHH0037,Kalyanpur,lower_middle,4,30761,tv_led,1,Curtailable,60,55.8,1.0,1,KSM0037,KSM0037_tv_led_1
KHH0037,Kalyanpur,lower_middle,4,30761,rice_cooker,1,Schedulable,650,690.2,0.6,1,KSM0037,KSM0037_rice_cooker_1
KHH0037,Kalyanpur,lower_middle,4,30761,electric_iron,1,Schedulable,1000,906.1,0.8,1,KSM0037,KSM0037_electric_iron_1
KHH0037,Kalyanpur,lower_middle,4,30761,router_charger_standby,1,Critical,18,23.1,1.0,1,KSM0037,KSM0037_router_charger_standby_1
KHH0038,Kalyanpur,lower_middle,3,27597,ceiling_fan,1,Curtailable,75,86.0,0.85,3,KSM0038,KSM0038_ceiling_fan_1
KHH0038,Kalyanpur,lower_middle,3,27597,table_fan,1,Curtailable,45,49.4,0.8,1,KSM0038,KSM0038_table_fan_1
KHH0038,Kalyanpur,lower_middle,3,27597,led_light,1,Critical,10,8.4,1.0,4,KSM0038,KSM0038_led_light_1
KHH0038,Kalyanpur,lower_middle,3,27597,tube_light,1,Critical,36,33.6,1.0,2,KSM0038,KSM0038_tube_light_1
KHH0039,Kalyanpur,lower_middle,5,23702,ceiling_fan,1,Curtailable,75,53.4,0.85,2,KSM0039,KSM0039_ceiling_fan_1
KHH0039,Kalyanpur,lower_middle,5,23702,table_fan,1,Curtailable,45,40.5,0.8,1,KSM0039,KSM0039_table_fan_1
KHH0039,Kalyanpur,lower_middle,5,23702,refrigerator,1,Critical,150,140.0,0.42,1,KSM0039,KSM0039_refrigerator_1
KHH0039,Kalyanpur,lower_middle,5,23702,led_light,1,Critical,10,10.6,1.0,6,KSM0039,KSM0039_led_light_1
KHH0039,Kalyanpur,lower_middle,5,23702,tube_light,1,Critical,36,38.5,1.0,2,KSM0039,KSM0039_tube_light_1
KHH0039,Kalyanpur,lower_middle,5,23702,tv_led,1,Curtailable,60,65.3,1.0,1,KSM0039,KSM0039_tv_led_1
KHH0039,Kalyanpur,lower_middle,5,23702,rice_cooker,1,Schedulable,650,721.3,0.6,1,KSM0039,KSM0039_rice_cooker_1
KHH0039,Kalyanpur,lower_middle,5,23702,electric_iron,1,Schedulable,1000,938.2,0.8,1,KSM0039,KSM0039_electric_iron_1
KHH0040,Kalyanpur,lower_middle,3,29749,ceiling_fan,1,Curtailable,75,63.2,0.85,1,KSM0040,KSM0040_ceiling_fan_1
KHH0040,Kalyanpur,lower_middle,3,29749,refrigerator,1,Critical,150,141.8,0.42,1,KSM0040,KSM0040_refrigerator_1
KHH0040,Kalyanpur,lower_middle,3,29749,led_light,1,Critical,10,11.5,1.0,5,KSM0040,KSM0040_led_light_1
KHH0040,Kalyanpur,lower_middle,3,29749,tube_light,1,Critical,36,36.6,1.0,2,KSM0040,KSM0040_tube_light_1
KHH0040,Kalyanpur,lower_middle,3,29749,tv_led,1,Curtailable,60,55.0,1.0,1,KSM0040,KSM0040_tv_led_1
KHH0040,Kalyanpur,lower_middle,3,29749,router_charger_standby,1,Critical,18,13.6,1.0,1,KSM0040,KSM0040_router_charger_standby_1
KHH0041,Kalyanpur,lower_middle,3,22236,ceiling_fan,1,Curtailable,75,100.5,0.85,1,KSM0041,KSM0041_ceiling_fan_1
KHH0041,Kalyanpur,lower_middle,3,22236,refrigerator,1,Critical,150,177.1,0.42,1,KSM0041,KSM0041_refrigerator_1
KHH0041,Kalyanpur,lower_middle,3,22236,led_light,1,Critical,10,9.7,1.0,6,KSM0041,KSM0041_led_light_1
KHH0041,Kalyanpur,lower_middle,3,22236,tube_light,1,Critical,36,35.4,1.0,4,KSM0041,KSM0041_tube_light_1
KHH0041,Kalyanpur,lower_middle,3,22236,tv_led,1,Curtailable,60,29.6,1.0,1,KSM0041,KSM0041_tv_led_1
KHH0041,Kalyanpur,lower_middle,3,22236,rice_cooker,1,Schedulable,650,733.5,0.6,1,KSM0041,KSM0041_rice_cooker_1
KHH0041,Kalyanpur,lower_middle,3,22236,blender_mixer,1,Schedulable,400,449.1,0.9,1,KSM0041,KSM0041_blender_mixer_1
KHH0041,Kalyanpur,lower_middle,3,22236,electric_iron,1,Schedulable,1000,933.2,0.8,1,KSM0041,KSM0041_electric_iron_1
KHH0041,Kalyanpur,lower_middle,3,22236,water_pump_0_5hp,1,Schedulable,373,380.2,0.95,1,KSM0041,KSM0041_water_pump_0_5hp_1
KHH0041,Kalyanpur,lower_middle,3,22236,router_charger_standby,1,Critical,18,11.1,1.0,1,KSM0041,KSM0041_router_charger_standby_1
KHH0042,Kalyanpur,lower_middle,7,20254,ceiling_fan,1,Curtailable,75,72.3,0.85,2,KSM0042,KSM0042_ceiling_fan_1
KHH0042,Kalyanpur,lower_middle,7,20254,table_fan,1,Curtailable,45,25.3,0.8,2,KSM0042,KSM0042_table_fan_1
KHH0042,Kalyanpur,lower_middle,7,20254,led_light,1,Critical,10,8.9,1.0,5,KSM0042,KSM0042_led_light_1
KHH0042,Kalyanpur,lower_middle,7,20254,tube_light,1,Critical,36,36.5,1.0,3,KSM0042,KSM0042_tube_light_1
KHH0042,Kalyanpur,lower_middle,7,20254,tv_led,1,Curtailable,60,47.8,1.0,1,KSM0042,KSM0042_tv_led_1
KHH0042,Kalyanpur,lower_middle,7,20254,rice_cooker,1,Schedulable,650,611.0,0.6,1,KSM0042,KSM0042_rice_cooker_1
KHH0042,Kalyanpur,lower_middle,7,20254,blender_mixer,1,Schedulable,400,504.3,0.9,1,KSM0042,KSM0042_blender_mixer_1
KHH0042,Kalyanpur,lower_middle,7,20254,electric_iron,1,Schedulable,1000,939.8,0.8,1,KSM0042,KSM0042_electric_iron_1
KHH0042,Kalyanpur,lower_middle,7,20254,ips_backup,1,Schedulable,300,316.0,0.6,1,KSM0042,KSM0042_ips_backup_1
KHH0042,Kalyanpur,lower_middle,7,20254,computer_laptop,1,Curtailable,80,111.9,1.0,1,KSM0042,KSM0042_computer_laptop_1
KHH0042,Kalyanpur,lower_middle,7,20254,router_charger_standby,1,Critical,18,26.6,1.0,1,KSM0042,KSM0042_router_charger_standby_1
KHH0043,Kalyanpur,middle,3,61277,ceiling_fan,1,Curtailable,75,74.0,0.85,3,KSM0043,KSM0043_ceiling_fan_1
KHH0043,Kalyanpur,middle,3,61277,table_fan,1,Curtailable,45,45.3,0.8,1,KSM0043,KSM0043_table_fan_1
KHH0043,Kalyanpur,middle,3,61277,refrigerator,1,Critical,150,158.9,0.42,1,KSM0043,KSM0043_refrigerator_1
KHH0043,Kalyanpur,middle,3,61277,deep_freezer,1,Critical,180,179.9,0.5,1,KSM0043,KSM0043_deep_freezer_1
KHH0043,Kalyanpur,middle,3,61277,led_light,1,Critical,10,9.0,1.0,5,KSM0043,KSM0043_led_light_1
KHH0043,Kalyanpur,middle,3,61277,tube_light,1,Critical,36,37.9,1.0,2,KSM0043,KSM0043_tube_light_1
KHH0043,Kalyanpur,middle,3,61277,tv_led,1,Curtailable,60,62.7,1.0,1,KSM0043,KSM0043_tv_led_1
KHH0043,Kalyanpur,middle,3,61277,rice_cooker,1,Schedulable,650,530.7,0.6,1,KSM0043,KSM0043_rice_cooker_1
KHH0043,Kalyanpur,middle,3,61277,blender_mixer,1,Schedulable,400,359.8,0.9,1,KSM0043,KSM0043_blender_mixer_1
KHH0043,Kalyanpur,middle,3,61277,electric_iron,1,Schedulable,1000,935.4,0.8,1,KSM0043,KSM0043_electric_iron_1
KHH0043,Kalyanpur,middle,3,61277,computer_laptop,1,Curtailable,80,113.7,1.0,1,KSM0043,KSM0043_computer_laptop_1
KHH0043,Kalyanpur,middle,3,61277,router_charger_standby,1,Critical,18,12.9,1.0,1,KSM0043,KSM0043_router_charger_standby_1
KHH0043,Kalyanpur,middle,3,61277,exhaust_fan,1,Curtailable,35,38.0,0.9,1,KSM0043,KSM0043_exhaust_fan_1
KHH0044,Kalyanpur,middle,4,40300,ceiling_fan,1,Curtailable,75,72.7,0.85,3,KSM0044,KSM0044_ceiling_fan_1
KHH0044,Kalyanpur,middle,4,40300,refrigerator,1,Critical,150,145.5,0.42,1,KSM0044,KSM0044_refrigerator_1
KHH0044,Kalyanpur,middle,4,40300,led_light,1,Critical,10,7.8,1.0,7,KSM0044,KSM0044_led_light_1
KHH0044,Kalyanpur,middle,4,40300,tube_light,1,Critical,36,38.6,1.0,2,KSM0044,KSM0044_tube_light_1
KHH0044,Kalyanpur,middle,4,40300,tv_led,1,Curtailable,60,60.9,1.0,1,KSM0044,KSM0044_tv_led_1
KHH0044,Kalyanpur,middle,4,40300,electric_kettle,1,Schedulable,1800,1553.9,0.9,1,KSM0044,KSM0044_electric_kettle_1
KHH0044,Kalyanpur,middle,4,40300,washing_machine,1,Schedulable,450,392.8,0.7,1,KSM0044,KSM0044_washing_machine_1
KHH0044,Kalyanpur,middle,4,40300,router_charger_standby,1,Critical,18,19.2,1.0,2,KSM0044,KSM0044_router_charger_standby_1
KHH0044,Kalyanpur,middle,4,40300,exhaust_fan,1,Curtailable,35,35.5,0.9,1,KSM0044,KSM0044_exhaust_fan_1
KHH0045,Kalyanpur,middle,3,56350,ceiling_fan,1,Curtailable,75,69.1,0.85,1,KSM0045,KSM0045_ceiling_fan_1
KHH0045,Kalyanpur,middle,3,56350,table_fan,1,Curtailable,45,47.5,0.8,1,KSM0045,KSM0045_table_fan_1
KHH0045,Kalyanpur,middle,3,56350,refrigerator,1,Critical,150,161.4,0.42,1,KSM0045,KSM0045_refrigerator_1
KHH0045,Kalyanpur,middle,3,56350,led_light,1,Critical,10,7.3,1.0,5,KSM0045,KSM0045_led_light_1
KHH0045,Kalyanpur,middle,3,56350,tv_led,1,Curtailable,60,65.9,1.0,1,KSM0045,KSM0045_tv_led_1
KHH0045,Kalyanpur,middle,3,56350,rice_cooker,1,Schedulable,650,650.5,0.6,1,KSM0045,KSM0045_rice_cooker_1
KHH0045,Kalyanpur,middle,3,56350,microwave_oven,1,Schedulable,1100,1087.1,0.85,1,KSM0045,KSM0045_microwave_oven_1
KHH0045,Kalyanpur,middle,3,56350,electric_iron,1,Schedulable,1000,900.3,0.8,1,KSM0045,KSM0045_electric_iron_1
KHH0045,Kalyanpur,middle,3,56350,washing_machine,1,Schedulable,450,415.7,0.7,1,KSM0045,KSM0045_washing_machine_1
KHH0045,Kalyanpur,middle,3,56350,water_pump_0_5hp,1,Schedulable,373,372.7,0.95,1,KSM0045,KSM0045_water_pump_0_5hp_1
KHH0045,Kalyanpur,middle,3,56350,ips_backup,1,Schedulable,300,204.0,0.6,1,KSM0045,KSM0045_ips_backup_1
KHH0045,Kalyanpur,middle,3,56350,computer_laptop,1,Curtailable,80,147.3,1.0,2,KSM0045,KSM0045_computer_laptop_1
KHH0045,Kalyanpur,middle,3,56350,router_charger_standby,1,Critical,18,12.8,1.0,1,KSM0045,KSM0045_router_charger_standby_1
KHH0046,Kalyanpur,middle,5,63107,ceiling_fan,1,Curtailable,75,73.8,0.85,3,KSM0046,KSM0046_ceiling_fan_1
KHH0046,Kalyanpur,middle,5,63107,table_fan,1,Curtailable,45,42.4,0.8,1,KSM0046,KSM0046_table_fan_1
KHH0046,Kalyanpur,middle,5,63107,split_ac_1ton,1,Curtailable,1100,1250.1,0.65,1,KSM0046,KSM0046_split_ac_1ton_1
KHH0046,Kalyanpur,middle,5,63107,refrigerator,1,Critical,150,149.6,0.42,1,KSM0046,KSM0046_refrigerator_1
KHH0046,Kalyanpur,middle,5,63107,led_light,1,Critical,10,6.6,1.0,5,KSM0046,KSM0046_led_light_1
KHH0046,Kalyanpur,middle,5,63107,tv_led,1,Curtailable,60,10.0,1.0,1,KSM0046,KSM0046_tv_led_1
KHH0046,Kalyanpur,middle,5,63107,rice_cooker,1,Schedulable,650,581.9,0.6,1,KSM0046,KSM0046_rice_cooker_1
KHH0046,Kalyanpur,middle,5,63107,electric_kettle,1,Schedulable,1800,1929.5,0.9,1,KSM0046,KSM0046_electric_kettle_1
KHH0046,Kalyanpur,middle,5,63107,electric_iron,1,Schedulable,1000,937.8,0.8,1,KSM0046,KSM0046_electric_iron_1
KHH0046,Kalyanpur,middle,5,63107,water_pump_0_5hp,1,Schedulable,373,341.9,0.95,1,KSM0046,KSM0046_water_pump_0_5hp_1
KHH0046,Kalyanpur,middle,5,63107,computer_laptop,1,Curtailable,80,142.7,1.0,2,KSM0046,KSM0046_computer_laptop_1
KHH0046,Kalyanpur,middle,5,63107,exhaust_fan,1,Curtailable,35,45.6,0.9,1,KSM0046,KSM0046_exhaust_fan_1
KHH0047,Kalyanpur,middle,5,64924,ceiling_fan,1,Curtailable,75,60.4,0.85,3,KSM0047,KSM0047_ceiling_fan_1
KHH0047,Kalyanpur,middle,5,64924,refrigerator,1,Critical,150,192.6,0.42,1,KSM0047,KSM0047_refrigerator_1
KHH0047,Kalyanpur,middle,5,64924,deep_freezer,1,Critical,180,170.7,0.5,1,KSM0047,KSM0047_deep_freezer_1
KHH0047,Kalyanpur,middle,5,64924,led_light,1,Critical,10,10.9,1.0,7,KSM0047,KSM0047_led_light_1
KHH0047,Kalyanpur,middle,5,64924,tube_light,1,Critical,36,35.1,1.0,2,KSM0047,KSM0047_tube_light_1
KHH0047,Kalyanpur,middle,5,64924,tv_led,1,Curtailable,60,45.3,1.0,1,KSM0047,KSM0047_tv_led_1
KHH0047,Kalyanpur,middle,5,64924,rice_cooker,1,Schedulable,650,605.9,0.6,1,KSM0047,KSM0047_rice_cooker_1
KHH0047,Kalyanpur,middle,5,64924,blender_mixer,1,Schedulable,400,447.2,0.9,1,KSM0047,KSM0047_blender_mixer_1
KHH0047,Kalyanpur,middle,5,64924,electric_iron,1,Schedulable,1000,973.9,0.8,1,KSM0047,KSM0047_electric_iron_1
KHH0047,Kalyanpur,middle,5,64924,washing_machine,1,Schedulable,450,441.6,0.7,1,KSM0047,KSM0047_washing_machine_1
KHH0047,Kalyanpur,middle,5,64924,computer_laptop,1,Curtailable,80,103.5,1.0,1,KSM0047,KSM0047_computer_laptop_1
KHH0047,Kalyanpur,middle,5,64924,router_charger_standby,1,Critical,18,17.9,1.0,1,KSM0047,KSM0047_router_charger_standby_1
KHH0048,Kalyanpur,middle,4,45620,ceiling_fan,1,Curtailable,75,90.5,0.85,3,KSM0048,KSM0048_ceiling_fan_1
KHH0048,Kalyanpur,middle,4,45620,refrigerator,1,Critical,150,162.6,0.42,1,KSM0048,KSM0048_refrigerator_1
KHH0048,Kalyanpur,middle,4,45620,led_light,1,Critical,10,10.5,1.0,6,KSM0048,KSM0048_led_light_1
KHH0048,Kalyanpur,middle,4,45620,tube_light,1,Critical,36,39.1,1.0,2,KSM0048,KSM0048_tube_light_1
KHH0048,Kalyanpur,middle,4,45620,tv_led,1,Curtailable,60,61.0,1.0,1,KSM0048,KSM0048_tv_led_1
KHH0048,Kalyanpur,middle,4,45620,rice_cooker,1,Schedulable,650,765.1,0.6,1,KSM0048,KSM0048_rice_cooker_1
KHH0048,Kalyanpur,middle,4,45620,electric_kettle,1,Schedulable,1800,1703.4,0.9,1,KSM0048,KSM0048_electric_kettle_1
KHH0048,Kalyanpur,middle,4,45620,microwave_oven,1,Schedulable,1100,1017.6,0.85,1,KSM0048,KSM0048_microwave_oven_1
KHH0048,Kalyanpur,middle,4,45620,blender_mixer,1,Schedulable,400,415.0,0.9,1,KSM0048,KSM0048_blender_mixer_1
KHH0048,Kalyanpur,middle,4,45620,electric_iron,1,Schedulable,1000,1003.1,0.8,1,KSM0048,KSM0048_electric_iron_1
KHH0048,Kalyanpur,middle,4,45620,water_pump_0_5hp,1,Schedulable,373,334.0,0.95,1,KSM0048,KSM0048_water_pump_0_5hp_1
KHH0048,Kalyanpur,middle,4,45620,ips_backup,1,Schedulable,300,310.0,0.6,1,KSM0048,KSM0048_ips_backup_1
