timestamp,household_id,substation,tier,tou_period,tou_multiplier,tou_rate_bdt_kwh,predicted_load_w,optimised_load_w,power_deviation_w,power_deviation_ratio,price_multiplier_norm,appliance_alpha,molp_alpha,action_taken,is_stress_day,energy_shifted_kwh,energy_curtailed_kwh,substation_pred_peak_mw
2025-10-07,DHH0020,Dhanmondi,middle,peak,1.35,9.72,220.4,104.7,115.7,0.525,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.298,127.72
2025-10-08,DHH0020,Dhanmondi,middle,peak,1.35,9.72,237.7,87.6,150.0,0.6312,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.685,0.215,120.74
2025-10-09,DHH0020,Dhanmondi,middle,peak,1.35,9.72,179.1,84.6,94.5,0.5275,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.188,108.36
2025-10-10,DHH0020,Dhanmondi,middle,peak,1.35,9.72,258.4,100.3,158.1,0.6119,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.281,118.28
2025-10-11,DHH0020,Dhanmondi,middle,peak,1.35,9.72,239.0,102.2,136.7,0.5722,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.28,124.69
2025-10-12,DHH0020,Dhanmondi,middle,peak,1.35,9.72,184.6,98.1,86.4,0.4683,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.266,127.38
2025-10-13,DHH0020,Dhanmondi,middle,peak,1.35,9.72,280.2,98.0,182.1,0.65,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.811,0.281,130.61
2025-10-14,DHH0020,Dhanmondi,middle,peak,1.35,9.72,245.7,105.3,140.3,0.5712,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.319,125.88
2025-10-15,DHH0020,Dhanmondi,middle,peak,1.35,9.72,246.9,94.5,152.4,0.6173,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.247,120.8
2025-10-16,DHH0020,Dhanmondi,middle,peak,1.35,9.72,177.8,104.0,73.7,0.4148,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.126,0.316,109.56
2025-10-17,DHH0020,Dhanmondi,middle,peak,1.35,9.72,216.4,101.8,114.7,0.5298,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.291,117.37
2025-10-18,DHH0020,Dhanmondi,middle,peak,1.35,9.72,191.9,109.8,82.1,0.428,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.144,0.349,122.04
2025-10-19,DHH0020,Dhanmondi,middle,peak,1.35,9.72,193.2,102.4,90.8,0.4699,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.292,123.02
2025-10-20,DHH0020,Dhanmondi,middle,peak,1.35,9.72,271.1,106.3,164.8,0.6079,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.322,126.05
2025-10-21,DHH0020,Dhanmondi,middle,peak,1.35,9.72,215.1,101.5,113.6,0.5281,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.285,121.94
2025-10-22,DHH0020,Dhanmondi,middle,peak,1.35,9.72,230.0,110.4,119.6,0.5198,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.339,120.29
2025-10-23,DHH0020,Dhanmondi,middle,peak,1.35,9.72,240.9,104.1,136.9,0.5681,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.298,108.81
2025-10-24,DHH0020,Dhanmondi,middle,peak,1.35,9.72,245.4,128.2,117.2,0.4775,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.451,117.4
2025-10-25,DHH0020,Dhanmondi,middle,peak,1.35,9.72,243.1,117.7,125.4,0.5158,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.374,126.85
2025-10-26,DHH0020,Dhanmondi,middle,peak,1.35,9.72,256.2,100.4,155.8,0.6081,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.286,129.24
2025-10-27,DHH0020,Dhanmondi,middle,peak,1.35,9.72,329.1,113.1,216.0,0.6564,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.938,0.359,133.1
2025-10-28,DHH0020,Dhanmondi,middle,peak,1.35,9.72,296.6,108.8,187.8,0.6331,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.333,125.12
2025-10-29,DHH0020,Dhanmondi,middle,peak,1.35,9.72,255.7,110.8,144.9,0.5668,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.347,120.7
2025-10-30,DHH0020,Dhanmondi,middle,peak,1.35,9.72,201.8,93.3,108.5,0.5378,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.255,107.64
2025-10-31,DHH0020,Dhanmondi,middle,peak,1.35,9.72,241.3,102.7,138.5,0.5742,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.29,117.01
2025-11-01,DHH0020,Dhanmondi,middle,peak,1.35,9.72,217.6,106.1,111.5,0.5123,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.29,124.24
2025-11-02,DHH0020,Dhanmondi,middle,peak,1.35,9.72,265.1,108.0,157.0,0.5924,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.293,120.49
2025-11-03,DHH0020,Dhanmondi,middle,peak,1.35,9.72,182.6,89.3,93.3,0.5108,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.181,118.17
2025-11-04,DHH0020,Dhanmondi,middle,peak,1.35,9.72,198.9,107.4,91.5,0.4602,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.297,110.72
2025-11-05,DHH0020,Dhanmondi,middle,peak,1.35,9.72,236.2,114.2,122.0,0.5164,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.335,107.82
2025-11-06,DHH0020,Dhanmondi,middle,peak,1.35,9.72,163.0,98.4,64.7,0.3967,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.144,0.244,98.99
2025-11-07,DHH0020,Dhanmondi,middle,peak,1.35,9.72,207.8,111.0,96.8,0.4657,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.27,0.31,108.46
2025-11-08,DHH0020,Dhanmondi,middle,peak,1.35,9.72,249.8,108.7,141.1,0.5647,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.324,116.72
2025-11-09,DHH0020,Dhanmondi,middle,peak,1.35,9.72,180.6,98.7,81.9,0.4537,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.239,113.69
2025-11-10,DHH0020,Dhanmondi,middle,peak,1.35,9.72,208.1,99.2,109.0,0.5235,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.257,112.96
2025-11-11,DHH0020,Dhanmondi,middle,peak,1.35,9.72,195.6,92.0,103.6,0.5298,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.207,106.13
2025-11-12,DHH0020,Dhanmondi,middle,peak,1.35,9.72,228.9,88.0,140.9,0.6156,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.178,102.08
2025-11-13,DHH0020,Dhanmondi,middle,peak,1.35,9.72,202.4,85.4,117.0,0.5782,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.161,92.8
2025-11-14,DHH0020,Dhanmondi,middle,peak,1.35,9.72,195.7,103.6,92.1,0.4707,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.27,0.282,100.37
2025-11-15,DHH0020,Dhanmondi,middle,peak,1.35,9.72,270.1,97.1,173.0,0.6404,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.811,0.227,104.43
2025-11-16,DHH0020,Dhanmondi,middle,peak,1.35,9.72,243.8,106.1,137.8,0.5651,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.286,101.73
2025-11-17,DHH0020,Dhanmondi,middle,peak,1.35,9.72,284.4,105.9,178.5,0.6277,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.278,101.52
2025-11-18,DHH0020,Dhanmondi,middle,peak,1.35,9.72,243.0,96.7,146.3,0.602,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.228,98.36
2025-11-19,DHH0020,Dhanmondi,middle,peak,1.35,9.72,198.6,96.0,102.5,0.5164,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.237,96.81
2025-11-20,DHH0020,Dhanmondi,middle,peak,1.35,9.72,155.6,96.2,59.4,0.3818,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.126,0.23,90.92
2025-11-21,DHH0020,Dhanmondi,middle,peak,1.35,9.72,175.2,82.6,92.6,0.5284,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.141,97.21
2025-11-22,DHH0020,Dhanmondi,middle,peak,1.35,9.72,201.9,95.9,106.0,0.5249,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.221,97.56
2025-11-23,DHH0020,Dhanmondi,middle,peak,1.35,9.72,183.0,85.1,97.9,0.5351,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.173,96.83
2025-11-24,DHH0020,Dhanmondi,middle,peak,1.35,9.72,190.1,93.7,96.4,0.5072,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.2,96.19
2025-11-25,DHH0020,Dhanmondi,middle,peak,1.35,9.72,248.4,97.0,151.4,0.6094,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.241,92.39
2025-11-26,DHH0020,Dhanmondi,middle,peak,1.35,9.72,199.3,96.0,103.3,0.5183,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.223,92.12
2025-11-27,DHH0020,Dhanmondi,middle,peak,1.35,9.72,217.1,91.5,125.5,0.5784,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.212,88.1
2025-11-28,DHH0020,Dhanmondi,middle,peak,1.35,9.72,234.5,101.4,133.2,0.5678,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.258,93.88
2025-11-29,DHH0020,Dhanmondi,middle,peak,1.35,9.72,228.7,88.2,140.6,0.6146,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.194,95.23
2025-11-30,DHH0020,Dhanmondi,middle,peak,1.35,9.72,272.6,110.7,161.9,0.5941,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.323,94.55
2025-12-01,DHH0020,Dhanmondi,middle,peak,1.35,9.72,161.4,77.1,84.3,0.5223,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.127,93.37
2025-12-02,DHH0020,Dhanmondi,middle,peak,1.35,9.72,254.5,89.5,165.0,0.6482,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.811,0.178,89.79
2025-12-03,DHH0020,Dhanmondi,middle,peak,1.35,9.72,179.1,84.3,94.8,0.5292,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.154,88.55
2025-12-04,DHH0020,Dhanmondi,middle,peak,1.35,9.72,182.6,88.7,93.9,0.5142,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.185,84.06
2025-12-05,DHH0020,Dhanmondi,middle,peak,1.35,9.72,192.6,94.0,98.6,0.5122,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.213,89.52
2025-12-06,DHH0020,Dhanmondi,middle,peak,1.35,9.72,174.2,81.6,92.6,0.5314,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.141,90.24
2025-12-07,DHH0020,Dhanmondi,middle,peak,1.35,9.72,197.6,81.9,115.7,0.5856,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.153,90.16
2025-12-08,DHH0020,Dhanmondi,middle,peak,1.35,9.72,178.3,85.5,92.8,0.5206,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.16,89.79
2025-12-09,DHH0020,Dhanmondi,middle,peak,1.35,9.72,148.6,92.0,56.6,0.3807,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.126,0.213,86.44
2025-12-10,DHH0020,Dhanmondi,middle,peak,1.35,9.72,193.7,92.2,101.5,0.524,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.212,85.72
2025-12-11,DHH0020,Dhanmondi,middle,peak,1.35,9.72,179.9,97.6,82.3,0.4573,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.241,83.01
2025-12-12,DHH0020,Dhanmondi,middle,peak,1.35,9.72,171.5,82.2,89.3,0.5206,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.139,90.71
2025-12-13,DHH0020,Dhanmondi,middle,peak,1.35,9.72,249.1,97.9,151.2,0.6071,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.24,93.3
2025-12-14,DHH0020,Dhanmondi,middle,peak,1.35,9.72,178.6,84.6,94.0,0.5266,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.168,94.85
2025-12-15,DHH0020,Dhanmondi,middle,peak,1.35,9.72,165.2,89.1,76.1,0.4609,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.27,0.186,93.13
2025-12-16,DHH0020,Dhanmondi,middle,peak,1.35,9.72,217.8,84.0,133.9,0.6145,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.154,88.31
2025-12-17,DHH0020,Dhanmondi,middle,peak,1.35,9.72,180.6,86.1,94.5,0.5231,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.17,88.38
2025-12-18,DHH0020,Dhanmondi,middle,peak,1.35,9.72,188.9,87.8,101.1,0.5351,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.192,85.77
2025-12-19,DHH0020,Dhanmondi,middle,peak,1.35,9.72,169.0,80.0,89.0,0.5264,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.137,94.62
2025-12-20,DHH0020,Dhanmondi,middle,peak,1.35,9.72,261.1,93.1,168.1,0.6436,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.215,95.15
2025-12-21,DHH0020,Dhanmondi,middle,peak,1.35,9.72,159.6,86.2,73.5,0.4602,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.27,0.17,94.09
2025-12-22,DHH0020,Dhanmondi,middle,peak,1.35,9.72,217.0,92.7,124.3,0.5728,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.223,91.98
2025-12-23,DHH0020,Dhanmondi,middle,peak,1.35,9.72,180.1,97.6,82.5,0.4582,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.243,88.61
2025-12-24,DHH0020,Dhanmondi,middle,peak,1.35,9.72,162.5,99.3,63.1,0.3886,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.126,0.253,86.88
2025-12-25,DHH0020,Dhanmondi,middle,peak,1.35,9.72,233.2,88.3,144.9,0.6215,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.202,81.2
2025-12-26,DHH0020,Dhanmondi,middle,peak,1.35,9.72,130.0,80.7,49.3,0.3791,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.144,0.151,89.44
2025-12-27,DHH0020,Dhanmondi,middle,peak,1.35,9.72,136.7,77.0,59.7,0.4366,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.106,91.81
2025-12-28,DHH0020,Dhanmondi,middle,peak,1.35,9.72,195.3,71.4,123.9,0.6343,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.094,89.84
2025-12-29,DHH0020,Dhanmondi,middle,peak,1.35,9.72,189.7,79.2,110.4,0.5823,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.14,87.59
2025-12-30,DHH0020,Dhanmondi,middle,peak,1.35,9.72,223.6,74.2,149.4,0.6681,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.103,83.81
2025-12-31,DHH0020,Dhanmondi,middle,peak,1.35,9.72,180.3,75.9,104.3,0.5787,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.103,82.14
2026-01-01,DHH0020,Dhanmondi,middle,peak,1.35,9.72,197.1,81.7,115.4,0.5856,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.151,80.03
2026-01-02,DHH0020,Dhanmondi,middle,peak,1.35,9.72,199.1,86.4,112.7,0.5658,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.505,0.171,88.17
2026-01-03,DHH0020,Dhanmondi,middle,peak,1.35,9.72,183.8,87.2,96.6,0.5255,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.183,90.82
2026-01-04,DHH0020,Dhanmondi,middle,peak,1.35,9.72,228.0,88.5,139.5,0.6119,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.188,88.83
2026-01-05,DHH0020,Dhanmondi,middle,peak,1.35,9.72,216.0,82.6,133.4,0.6176,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.151,87.08
2026-01-06,DHH0020,Dhanmondi,middle,peak,1.35,9.72,221.6,83.7,137.9,0.6223,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.16,85.18
2026-01-07,DHH0020,Dhanmondi,middle,peak,1.35,9.72,240.6,82.7,157.9,0.6561,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.154,84.74
2026-01-08,DHH0020,Dhanmondi,middle,peak,1.35,9.72,184.8,88.4,96.4,0.5216,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.379,0.2,82.43
2026-01-09,DHH0020,Dhanmondi,middle,peak,1.35,9.72,199.2,83.3,115.8,0.5816,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.154,90.89
2026-01-10,DHH0020,Dhanmondi,middle,peak,1.35,9.72,201.7,83.9,117.8,0.584,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.166,92.96
2026-01-11,DHH0020,Dhanmondi,middle,peak,1.35,9.72,161.8,86.7,75.1,0.4642,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.27,0.18,91.85
2026-01-12,DHH0020,Dhanmondi,middle,peak,1.35,9.72,207.0,88.5,118.5,0.5726,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.188,90.46
2026-01-13,DHH0020,Dhanmondi,middle,peak,1.35,9.72,210.6,89.1,121.5,0.5769,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.206,88.07
2026-01-14,DHH0020,Dhanmondi,middle,peak,1.35,9.72,226.4,97.0,129.4,0.5717,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.541,0.236,87.48
2026-01-15,DHH0020,Dhanmondi,middle,peak,1.35,9.72,206.0,89.0,117.0,0.568,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.505,0.197,84.47
2026-01-16,DHH0020,Dhanmondi,middle,peak,1.35,9.72,125.4,92.2,33.2,0.2645,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.0,0.199,93.04
2026-01-17,DHH0020,Dhanmondi,middle,peak,1.35,9.72,200.5,84.2,116.3,0.58,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.175,94.92
2026-01-18,DHH0020,Dhanmondi,middle,peak,1.35,9.72,231.9,88.6,143.3,0.618,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.193,94.18
2026-01-19,DHH0020,Dhanmondi,middle,peak,1.35,9.72,207.1,77.2,129.9,0.627,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.112,92.53
2026-01-20,DHH0020,Dhanmondi,middle,peak,1.35,9.72,114.2,85.0,29.1,0.2551,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.0,0.175,90.24
2026-01-21,DHH0020,Dhanmondi,middle,peak,1.35,9.72,146.6,81.0,65.5,0.4471,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.141,89.94
2026-01-22,DHH0020,Dhanmondi,middle,peak,1.35,9.72,201.3,86.7,114.6,0.5694,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.505,0.183,86.3
2026-01-23,DHH0020,Dhanmondi,middle,peak,1.35,9.72,226.2,86.6,139.6,0.617,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.17,95.17
2026-01-24,DHH0020,Dhanmondi,middle,peak,1.35,9.72,176.1,81.0,95.1,0.5401,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.156,95.78
2026-01-25,DHH0020,Dhanmondi,middle,peak,1.35,9.72,205.6,96.6,109.0,0.5302,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.239,94.85
2026-01-26,DHH0020,Dhanmondi,middle,peak,1.35,9.72,227.3,88.3,138.9,0.6113,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.185,92.83
2026-01-27,DHH0020,Dhanmondi,middle,peak,1.35,9.72,186.8,86.9,99.9,0.5347,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.185,90.03
2026-01-28,DHH0020,Dhanmondi,middle,peak,1.35,9.72,179.0,83.2,95.7,0.5348,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.415,0.16,89.66
2026-01-29,DHH0020,Dhanmondi,middle,peak,1.35,9.72,220.9,95.7,125.2,0.5667,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.228,86.06
2026-01-30,DHH0020,Dhanmondi,middle,peak,1.35,9.72,242.1,83.6,158.5,0.6547,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.158,94.48
2026-01-31,DHH0020,Dhanmondi,middle,peak,1.35,9.72,187.5,89.9,97.6,0.5207,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.189,95.25
2026-02-01,DHH0020,Dhanmondi,middle,peak,1.35,9.72,224.4,83.2,141.2,0.6291,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.18,95.11
2026-02-02,DHH0020,Dhanmondi,middle,peak,1.35,9.72,238.6,80.1,158.5,0.6642,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.158,94.03
2026-02-03,DHH0020,Dhanmondi,middle,peak,1.35,9.72,258.5,101.0,157.5,0.6093,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.278,92.54
2026-02-04,DHH0020,Dhanmondi,middle,peak,1.35,9.72,245.7,93.6,152.1,0.6191,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.246,88.76
2026-02-05,DHH0020,Dhanmondi,middle,peak,1.35,9.72,227.6,84.8,142.8,0.6275,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.19,85.39
2026-02-06,DHH0020,Dhanmondi,middle,peak,1.35,9.72,225.4,86.0,139.4,0.6183,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.187,95.26
2026-02-07,DHH0020,Dhanmondi,middle,peak,1.35,9.72,227.0,84.6,142.4,0.6274,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.187,97.24
2026-02-08,DHH0020,Dhanmondi,middle,peak,1.35,9.72,194.5,81.4,113.1,0.5816,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.156,96.46
2026-02-09,DHH0020,Dhanmondi,middle,peak,1.35,9.72,189.6,99.1,90.5,0.4772,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.27,0.272,95.48
2026-02-10,DHH0020,Dhanmondi,middle,peak,1.35,9.72,126.2,79.6,46.6,0.3691,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.126,0.153,94.16
2026-02-11,DHH0020,Dhanmondi,middle,peak,1.35,9.72,214.5,90.3,124.2,0.579,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.222,90.88
2026-02-12,DHH0020,Dhanmondi,middle,peak,1.35,9.72,268.1,94.8,173.3,0.6463,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.246,85.63
2026-02-13,DHH0020,Dhanmondi,middle,peak,1.35,9.72,97.4,75.9,21.5,0.2209,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.0,0.129,94.48
2026-02-14,DHH0020,Dhanmondi,middle,peak,1.35,9.72,281.8,100.0,181.8,0.6452,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.811,0.28,97.92
2026-02-15,DHH0020,Dhanmondi,middle,peak,1.35,9.72,171.7,91.7,80.0,0.466,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.252,0.228,97.96
2026-02-16,DHH0020,Dhanmondi,middle,peak,1.35,9.72,191.2,88.4,102.8,0.5378,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.22,97.65
2026-02-17,DHH0020,Dhanmondi,middle,peak,1.35,9.72,239.5,103.5,136.0,0.5677,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.293,99.06
2026-02-18,DHH0020,Dhanmondi,middle,peak,1.35,9.72,212.7,99.3,113.3,0.5328,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.397,0.283,98.2
2026-02-19,DHH0020,Dhanmondi,middle,peak,1.35,9.72,318.4,99.0,219.4,0.689,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.028,0.289,92.64
2026-02-20,DHH0020,Dhanmondi,middle,peak,1.35,9.72,333.4,95.2,238.2,0.7144,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.172,0.257,102.33
2026-02-21,DHH0020,Dhanmondi,middle,peak,1.35,9.72,319.0,90.1,228.9,0.7176,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.172,0.202,103.17
2026-02-22,DHH0020,Dhanmondi,middle,peak,1.35,9.72,345.3,102.9,242.4,0.7019,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.154,0.3,101.79
2026-02-23,DHH0020,Dhanmondi,middle,peak,1.35,9.72,287.9,104.5,183.4,0.6372,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.307,102.34
2026-02-24,DHH0020,Dhanmondi,middle,peak,1.35,9.72,252.6,99.5,153.1,0.6063,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.649,0.27,100.28
2026-02-25,DHH0020,Dhanmondi,middle,peak,1.35,9.72,308.7,106.1,202.7,0.6565,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.902,0.315,99.02
2026-02-26,DHH0020,Dhanmondi,middle,peak,1.35,9.72,333.0,95.2,237.7,0.714,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.172,0.254,92.03
2026-02-27,DHH0020,Dhanmondi,middle,peak,1.35,9.72,269.2,94.6,174.6,0.6487,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.793,0.255,102.72
2026-02-28,DHH0020,Dhanmondi,middle,peak,1.35,9.72,298.0,101.0,197.0,0.6612,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.902,0.281,107.68
2026-03-01,DHH0020,Dhanmondi,middle,peak,1.35,9.72,244.2,91.1,153.2,0.6271,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.667,0.252,105.92
2026-03-02,DHH0020,Dhanmondi,middle,peak,1.35,9.72,306.0,103.7,202.4,0.6613,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.902,0.313,105.3
2026-03-03,DHH0020,Dhanmondi,middle,peak,1.35,9.72,319.0,97.1,221.9,0.6957,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.046,0.286,106.37
2026-03-04,DHH0020,Dhanmondi,middle,peak,1.35,9.72,337.0,86.2,250.9,0.7443,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.298,0.207,106.38
2026-03-05,DHH0020,Dhanmondi,middle,peak,1.35,9.72,232.5,97.4,135.1,0.5811,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.523,0.288,97.65
2026-03-06,DHH0020,Dhanmondi,middle,peak,1.35,9.72,305.5,101.5,204.0,0.6679,0.5,0.7,0.6,CURTAIL+SHIFT,0,0.92,0.305,109.66
2026-03-07,DHH0020,Dhanmondi,middle,peak,1.35,9.72,336.8,107.9,228.9,0.6797,0.5,0.7,0.6,CURTAIL+SHIFT,0,1.028,0.346,114.52
