household_id,substation,tier,household_size,monthly_income_bdt,appliance_name,unit_index,category,rated_power_w,actual_power_w,duty_cycle,quantity,meter_id,appliance_id
DHH0040,Dhanmondi,middle,4,50458,tube_light,1,Critical,36,34.5,1.0,3,DSM0040,DSM0040_tube_light_1
DHH0040,Dhanmondi,middle,4,50458,tv_led,1,Curtailable,60,72.1,1.0,1,DSM0040,DSM0040_tv_led_1
DHH0040,Dhanmondi,middle,4,50458,rice_cooker,1,Schedulable,650,539.0,0.6,1,DSM0040,DSM0040_rice_cooker_1
DHH0040,Dhanmondi,middle,4,50458,electric_kettle,1,Schedulable,1800,1635.6,0.9,1,DSM0040,DSM0040_electric_kettle_1
DHH0040,Dhanmondi,middle,4,50458,electric_iron,1,Schedulable,1000,800.9,0.8,1,DSM0040,DSM0040_electric_iron_1
DHH0040,Dhanmondi,middle,4,50458,ips_backup,1,Schedulable,300,435.4,0.6,1,DSM0040,DSM0040_ips_backup_1
DHH0040,Dhanmondi,middle,4,50458,router_charger_standby,1,Critical,18,9.8,1.0,1,DSM0040,DSM0040_router_charger_standby_1
DHH0041,Dhanmondi,middle,5,56496,ceiling_fan,1,Curtailable,75,72.6,0.85,2,DSM0041,DSM0041_ceiling_fan_1
DHH0041,Dhanmondi,middle,5,56496,split_ac_1_5ton,1,Schedulable,1650,1517.5,0.65,1,DSM0041,DSM0041_split_ac_1_5ton_1
DHH0041,Dhanmondi,middle,5,56496,refrigerator,1,Critical,150,124.8,0.42,1,DSM0041,DSM0041_refrigerator_1
DHH0041,Dhanmondi,middle,5,56496,led_light,1,Critical,10,10.4,1.0,6,DSM0041,DSM0041_led_light_1
DHH0041,Dhanmondi,middle,5,56496,tube_light,1,Critical,36,34.1,1.0,2,DSM0041,DSM0041_tube_light_1
DHH0041,Dhanmondi,middle,5,56496,tv_led,1,Curtailable,60,82.7,1.0,2,DSM0041,DSM0041_tv_led_1
DHH0041,Dhanmondi,middle,5,56496,rice_cooker,1,Schedulable,650,670.4,0.6,1,DSM0041,DSM0041_rice_cooker_1
DHH0041,Dhanmondi,middle,5,56496,electric_kettle,1,Schedulable,1800,1938.4,0.9,1,DSM0041,DSM0041_electric_kettle_1
DHH0041,Dhanmondi,middle,5,56496,microwave_oven,1,Schedulable,1100,1008.1,0.85,1,DSM0041,DSM0041_microwave_oven_1
DHH0041,Dhanmondi,middle,5,56496,blender_mixer,1,Schedulable,400,430.7,0.9,1,DSM0041,DSM0041_blender_mixer_1
DHH0041,Dhanmondi,middle,5,56496,electric_iron,1,Schedulable,1000,1005.9,0.8,1,DSM0041,DSM0041_electric_iron_1
DHH0041,Dhanmondi,middle,5,56496,router_charger_standby,1,Critical,18,20.2,1.0,1,DSM0041,DSM0041_router_charger_standby_1
DHH0041,Dhanmondi,middle,5,56496,exhaust_fan,1,Curtailable,35,24.6,0.9,1,DSM0041,DSM0041_exhaust_fan_1
DHH0042,Dhanmondi,middle,5,51811,ceiling_fan,1,Curtailable,75,82.6,0.85,3,DSM0042,DSM0042_ceiling_fan_1
DHH0042,Dhanmondi,middle,5,51811,table_fan,1,Curtailable,45,42.4,0.8,1,DSM0042,DSM0042_table_fan_1
DHH0042,Dhanmondi,middle,5,51811,refrigerator,1,Critical,150,136.7,0.42,1,DSM0042,DSM0042_refrigerator_1
DHH0042,Dhanmondi,middle,5,51811,deep_freezer,1,Critical,180,196.8,0.5,1,DSM0042,DSM0042_deep_freezer_1
DHH0042,Dhanmondi,middle,5,51811,led_light,1,Critical,10,8.6,1.0,7,DSM0042,DSM0042_led_light_1
DHH0042,Dhanmondi,middle,5,51811,tv_led,1,Curtailable,60,43.5,1.0,1,DSM0042,DSM0042_tv_led_1
DHH0042,Dhanmondi,middle,5,51811,rice_cooker,1,Schedulable,650,714.1,0.6,1,DSM0042,DSM0042_rice_cooker_1
DHH0042,Dhanmondi,middle,5,51811,electric_kettle,1,Schedulable,1800,1853.8,0.9,1,DSM0042,DSM0042_electric_kettle_1
DHH0042,Dhanmondi,middle,5,51811,blender_mixer,1,Schedulable,400,394.5,0.9,1,DSM0042,DSM0042_blender_mixer_1
DHH0042,Dhanmondi,middle,5,51811,electric_iron,1,Schedulable,1000,973.4,0.8,1,DSM0042,DSM0042_electric_iron_1
DHH0042,Dhanmondi,middle,5,51811,water_pump_0_5hp,1,Schedulable,373,385.2,0.95,1,DSM0042,DSM0042_water_pump_0_5hp_1
DHH0042,Dhanmondi,middle,5,51811,computer_laptop,1,Curtailable,80,114.5,1.0,2,DSM0042,DSM0042_computer_laptop_1
DHH0042,Dhanmondi,middle,5,51811,router_charger_standby,1,Critical,18,14.8,1.0,1,DSM0042,DSM0042_router_charger_standby_1
DHH0043,Dhanmondi,middle,6,59938,ceiling_fan,1,Curtailable,75,62.1,0.85,4,DSM0043,DSM0043_ceiling_fan_1
DHH0043,Dhanmondi,middle,6,59938,table_fan,1,Curtailable,45,48.9,0.8,1,DSM0043,DSM0043_table_fan_1
DHH0043,Dhanmondi,middle,6,59938,refrigerator,1,Critical,150,149.6,0.42,1,DSM0043,DSM0043_refrigerator_1
DHH0043,Dhanmondi,middle,6,59938,led_light,1,Critical,10,11.8,1.0,8,DSM0043,DSM0043_led_light_1
DHH0043,Dhanmondi,middle,6,59938,tube_light,1,Critical,36,35.9,1.0,4,DSM0043,DSM0043_tube_light_1
DHH0043,Dhanmondi,middle,6,59938,tv_led,1,Curtailable,60,70.4,1.0,1,DSM0043,DSM0043_tv_led_1
DHH0043,Dhanmondi,middle,6,59938,rice_cooker,1,Schedulable,650,737.7,0.6,1,DSM0043,DSM0043_rice_cooker_1
DHH0043,Dhanmondi,middle,6,59938,blender_mixer,1,Schedulable,400,341.6,0.9,1,DSM0043,DSM0043_blender_mixer_1
DHH0043,Dhanmondi,middle,6,59938,electric_iron,1,Schedulable,1000,910.1,0.8,1,DSM0043,DSM0043_electric_iron_1
DHH0043,Dhanmondi,middle,6,59938,washing_machine,1,Schedulable,450,415.7,0.7,1,DSM0043,DSM0043_washing_machine_1
DHH0043,Dhanmondi,middle,6,59938,router_charger_standby,1,Critical,18,17.7,1.0,2,DSM0043,DSM0043_router_charger_standby_1
DHH0043,Dhanmondi,middle,6,59938,exhaust_fan,1,Curtailable,35,41.7,0.9,1,DSM0043,DSM0043_exhaust_fan_1
DHH0044,Dhanmondi,middle,6,50131,ceiling_fan,1,Curtailable,75,83.8,0.85,4,DSM0044,DSM0044_ceiling_fan_1
DHH0044,Dhanmondi,middle,6,50131,table_fan,1,Curtailable,45,59.3,0.8,1,DSM0044,DSM0044_table_fan_1
DHH0044,Dhanmondi,middle,6,50131,refrigerator,1,Critical,150,175.5,0.42,1,DSM0044,DSM0044_refrigerator_1
DHH0044,Dhanmondi,middle,6,50131,led_light,1,Critical,10,13.4,1.0,8,DSM0044,DSM0044_led_light_1
DHH0044,Dhanmondi,middle,6,50131,tube_light,1,Critical,36,36.3,1.0,3,DSM0044,DSM0044_tube_light_1
DHH0044,Dhanmondi,middle,6,50131,tv_led,1,Curtailable,60,60.2,1.0,1,DSM0044,DSM0044_tv_led_1
DHH0044,Dhanmondi,middle,6,50131,rice_cooker,1,Schedulable,650,602.2,0.6,1,DSM0044,DSM0044_rice_cooker_1
DHH0044,Dhanmondi,middle,6,50131,electric_kettle,1,Schedulable,1800,1740.8,0.9,1,DSM0044,DSM0044_electric_kettle_1
DHH0044,Dhanmondi,middle,6,50131,blender_mixer,1,Schedulable,400,337.7,0.9,1,DSM0044,DSM0044_blender_mixer_1
DHH0044,Dhanmondi,middle,6,50131,electric_iron,1,Schedulable,1000,938.1,0.8,1,DSM0044,DSM0044_electric_iron_1
DHH0044,Dhanmondi,middle,6,50131,washing_machine,1,Schedulable,450,426.0,0.7,1,DSM0044,DSM0044_washing_machine_1
DHH0044,Dhanmondi,middle,6,50131,ips_backup,1,Schedulable,300,267.6,0.6,1,DSM0044,DSM0044_ips_backup_1
DHH0044,Dhanmondi,middle,6,50131,computer_laptop,1,Curtailable,80,92.6,1.0,2,DSM0044,DSM0044_computer_laptop_1
DHH0044,Dhanmondi,middle,6,50131,router_charger_standby,1,Critical,18,16.5,1.0,1,DSM0044,DSM0044_router_charger_standby_1
DHH0044,Dhanmondi,middle,6,50131,exhaust_fan,1,Curtailable,35,28.2,0.9,1,DSM0044,DSM0044_exhaust_fan_1
DHH0045,Dhanmondi,middle,4,51635,ceiling_fan,1,Curtailable,75,73.9,0.85,2,DSM0045,DSM0045_ceiling_fan_1
DHH0045,Dhanmondi,middle,4,51635,table_fan,1,Curtailable,45,36.1,0.8,1,DSM0045,DSM0045_table_fan_1
DHH0045,Dhanmondi,middle,4,51635,refrigerator,1,Critical,150,95.7,0.42,1,DSM0045,DSM0045_refrigerator_1
DHH0045,Dhanmondi,middle,4,51635,led_light,1,Critical,10,11.3,1.0,8,DSM0045,DSM0045_led_light_1
DHH0045,Dhanmondi,middle,4,51635,tube_light,1,Critical,36,34.8,1.0,3,DSM0045,DSM0045_tube_light_1
DHH0045,Dhanmondi,middle,4,51635,tv_led,1,Curtailable,60,45.2,1.0,1,DSM0045,DSM0045_tv_led_1
DHH0045,Dhanmondi,middle,4,51635,rice_cooker,1,Schedulable,650,722.9,0.6,1,DSM0045,DSM0045_rice_cooker_1
DHH0045,Dhanmondi,middle,4,51635,electric_kettle,1,Schedulable,1800,1843.2,0.9,1,DSM0045,DSM0045_electric_kettle_1
DHH0045,Dhanmondi,middle,4,51635,blender_mixer,1,Schedulable,400,445.8,0.9,1,DSM0045,DSM0045_blender_mixer_1
DHH0045,Dhanmondi,middle,4,51635,electric_iron,1,Schedulable,1000,1167.2,0.8,1,DSM0045,DSM0045_electric_iron_1
DHH0045,Dhanmondi,middle,4,51635,ips_backup,1,Schedulable,300,325.0,0.6,1,DSM0045,DSM0045_ips_backup_1
DHH0045,Dhanmondi,middle,4,51635,router_charger_standby,1,Critical,18,17.2,1.0,1,DSM0045,DSM0045_router_charger_standby_1
DHH0046,Dhanmondi,middle,3,44664,ceiling_fan,1,Curtailable,75,73.0,0.85,3,DSM0046,DSM0046_ceiling_fan_1
DHH0046,Dhanmondi,middle,3,44664,split_ac_1ton,1,Schedulable,1100,1037.0,0.65,1,DSM0046,DSM0046_split_ac_1ton_1
DHH0046,Dhanmondi,middle,3,44664,refrigerator,1,Critical,150,114.9,0.42,1,DSM0046,DSM0046_refrigerator_1
DHH0046,Dhanmondi,middle,3,44664,led_light,1,Critical,10,10.0,1.0,9,DSM0046,DSM0046_led_light_1
DHH0046,Dhanmondi,middle,3,44664,tv_led,1,Curtailable,60,63.8,1.0,2,DSM0046,DSM0046_tv_led_1
DHH0046,Dhanmondi,middle,3,44664,rice_cooker,1,Schedulable,650,574.1,0.6,1,DSM0046,DSM0046_rice_cooker_1
DHH0046,Dhanmondi,middle,3,44664,blender_mixer,1,Schedulable,400,428.6,0.9,1,DSM0046,DSM0046_blender_mixer_1
DHH0046,Dhanmondi,middle,3,44664,electric_iron,1,Schedulable,1000,1145.6,0.8,1,DSM0046,DSM0046_electric_iron_1
DHH0046,Dhanmondi,middle,3,44664,washing_machine,1,Schedulable,450,428.2,0.7,1,DSM0046,DSM0046_washing_machine_1
DHH0046,Dhanmondi,middle,3,44664,water_pump_0_5hp,1,Schedulable,373,393.3,0.95,1,DSM0046,DSM0046_water_pump_0_5hp_1
DHH0046,Dhanmondi,middle,3,44664,computer_laptop,1,Curtailable,80,80.0,1.0,2,DSM0046,DSM0046_computer_laptop_1
DHH0046,Dhanmondi,middle,3,44664,router_charger_standby,1,Critical,18,15.5,1.0,1,DSM0046,DSM0046_router_charger_standby_1
DHH0046,Dhanmondi,middle,3,44664,exhaust_fan,1,Curtailable,35,38.2,0.9,1,DSM0046,DSM0046_exhaust_fan_1
DHH0047,Dhanmondi,middle,5,49667,ceiling_fan,1,Curtailable,75,75.0,0.85,3,DSM0047,DSM0047_ceiling_fan_1
DHH0047,Dhanmondi,middle,5,49667,table_fan,1,Curtailable,45,43.1,0.8,1,DSM0047,DSM0047_table_fan_1
DHH0047,Dhanmondi,middle,5,49667,split_ac_1ton,1,Schedulable,1100,1173.0,0.65,1,DSM0047,DSM0047_split_ac_1ton_1
DHH0047,Dhanmondi,middle,5,49667,refrigerator,1,Critical,150,126.8,0.42,1,DSM0047,DSM0047_refrigerator_1
DHH0047,Dhanmondi,middle,5,49667,led_light,1,Critical,10,11.3,1.0,6,DSM0047,DSM0047_led_light_1
DHH0047,Dhanmondi,middle,5,49667,tube_light,1,Critical,36,34.7,1.0,2,DSM0047,DSM0047_tube_light_1
DHH0047,Dhanmondi,middle,5,49667,tv_led,1,Curtailable,60,55.0,1.0,1,DSM0047,DSM0047_tv_led_1
DHH0047,Dhanmondi,middle,5,49667,rice_cooker,1,Schedulable,650,690.6,0.6,1,DSM0047,DSM0047_rice_cooker_1
DHH0047,Dhanmondi,middle,5,49667,electric_kettle,1,Schedulable,1800,1627.3,0.9,1,DSM0047,DSM0047_electric_kettle_1
DHH0047,Dhanmondi,middle,5,49667,blender_mixer,1,Schedulable,400,423.9,0.9,1,DSM0047,DSM0047_blender_mixer_1
DHH0047,Dhanmondi,middle,5,49667,electric_iron,1,Schedulable,1000,1169.6,0.8,1,DSM0047,DSM0047_electric_iron_1
DHH0047,Dhanmondi,middle,5,49667,washing_machine,1,Schedulable,450,449.2,0.7,1,DSM0047,DSM0047_washing_machine_1
DHH0047,Dhanmondi,middle,5,49667,water_pump_0_5hp,1,Schedulable,373,373.6,0.95,1,DSM0047,DSM0047_water_pump_0_5hp_1
DHH0047,Dhanmondi,middle,5,49667,computer_laptop,1,Curtailable,80,96.5,1.0,1,DSM0047,DSM0047_computer_laptop_1
DHH0047,Dhanmondi,middle,5,49667,router_charger_standby,1,Critical,18,11.1,1.0,1,DSM0047,DSM0047_router_charger_standby_1
DHH0048,Dhanmondi,middle,2,60286,ceiling_fan,1,Curtailable,75,73.1,0.85,3,DSM0048,DSM0048_ceiling_fan_1
DHH0048,Dhanmondi,middle,2,60286,split_ac_1ton,1,Schedulable,1100,1223.3,0.65,1,DSM0048,DSM0048_split_ac_1ton_1
DHH0048,Dhanmondi,middle,2,60286,refrigerator,1,Critical,150,147.0,0.42,1,DSM0048,DSM0048_refrigerator_1
DHH0048,Dhanmondi,middle,2,60286,deep_freezer,1,Critical,180,192.1,0.5,1,DSM0048,DSM0048_deep_freezer_1
DHH0048,Dhanmondi,middle,2,60286,led_light,1,Critical,10,14.7,1.0,7,DSM0048,DSM0048_led_light_1
DHH0048,Dhanmondi,middle,2,60286,tv_led,1,Curtailable,60,54.1,1.0,1,DSM0048,DSM0048_tv_led_1
DHH0048,Dhanmondi,middle,2,60286,rice_cooker,1,Schedulable,650,565.2,0.6,1,DSM0048,DSM0048_rice_cooker_1
DHH0048,Dhanmondi,middle,2,60286,electric_iron,1,Schedulable,1000,1091.7,0.8,1,DSM0048,DSM0048_electric_iron_1
DHH0048,Dhanmondi,middle,2,60286,router_charger_standby,1,Critical,18,10.3,1.0,1,DSM0048,DSM0048_router_charger_standby_1
DHH0049,Dhanmondi,middle,5,56025,ceiling_fan,1,Curtailable,75,75.0,0.85,3,DSM0049,DSM0049_ceiling_fan_1
DHH0049,Dhanmondi,middle,5,56025,refrigerator,1,Critical,150,137.0,0.42,1,DSM0049,DSM0049_refrigerator_1
DHH0049,Dhanmondi,middle,5,56025,led_light,1,Critical,10,9.0,1.0,7,DSM0049,DSM0049_led_light_1
DHH0049,Dhanmondi,middle,5,56025,tube_light,1,Critical,36,33.9,1.0,3,DSM0049,DSM0049_tube_light_1
DHH0049,Dhanmondi,middle,5,56025,tv_led,1,Curtailable,60,71.6,1.0,1,DSM0049,DSM0049_tv_led_1
DHH0049,Dhanmondi,middle,5,56025,rice_cooker,1,Schedulable,650,805.1,0.6,1,DSM0049,DSM0049_rice_cooker_1
DHH0049,Dhanmondi,middle,5,56025,electric_iron,1,Schedulable,1000,1011.1,0.8,1,DSM0049,DSM0049_electric_iron_1
DHH0049,Dhanmondi,middle,5,56025,ips_backup,1,Schedulable,300,333.3,0.6,1,DSM0049,DSM0049_ips_backup_1
DHH0049,Dhanmondi,middle,5,56025,computer_laptop,1,Curtailable,80,138.6,1.0,1,DSM0049,DSM0049_computer_laptop_1
DHH0049,Dhanmondi,middle,5,56025,router_charger_standby,1,Critical,18,31.6,1.0,2,DSM0049,DSM0049_router_charger_standby_1
DHH0050,Dhanmondi,middle,5,52941,ceiling_fan,1,Curtailable,75,78.1,0.85,3,DSM0050,DSM0050_ceiling_fan_1
DHH0050,Dhanmondi,middle,5,52941,split_ac_1ton,1,Schedulable,1100,1103.2,0.65,1,DSM0050,DSM0050_split_ac_1ton_1
DHH0050,Dhanmondi,middle,5,52941,refrigerator,1,Critical,150,163.5,0.42,1,DSM0050,DSM0050_refrigerator_1
DHH0050,Dhanmondi,middle,5,52941,led_light,1,Critical,10,5.0,1.0,8,DSM0050,DSM0050_led_light_1
DHH0050,Dhanmondi,middle,5,52941,tube_light,1,Critical,36,36.8,1.0,4,DSM0050,DSM0050_tube_light_1
DHH0050,Dhanmondi,middle,5,52941,tv_led,1,Curtailable,60,61.7,1.0,1,DSM0050,DSM0050_tv_led_1
DHH0050,Dhanmondi,middle,5,52941,rice_cooker,1,Schedulable,650,589.7,0.6,1,DSM0050,DSM0050_rice_cooker_1
DHH0050,Dhanmondi,middle,5,52941,electric_kettle,1,Schedulable,1800,1672.5,0.9,1,DSM0050,DSM0050_electric_kettle_1
DHH0050,Dhanmondi,middle,5,52941,microwave_oven,1,Schedulable,1100,1139.1,0.85,1,DSM0050,DSM0050_microwave_oven_1
DHH0050,Dhanmondi,middle,5,52941,washing_machine,1,Schedulable,450,420.4,0.7,1,DSM0050,DSM0050_washing_machine_1
DHH0050,Dhanmondi,middle,5,52941,router_charger_standby,1,Critical,18,17.6,1.0,1,DSM0050,DSM0050_router_charger_standby_1
DHH0051,Dhanmondi,middle,2,61877,ceiling_fan,1,Curtailable,75,71.1,0.85,3,DSM0051,DSM0051_ceiling_fan_1
DHH0051,Dhanmondi,middle,2,61877,split_ac_1ton,1,Schedulable,1100,1270.0,0.65,1,DSM0051,DSM0051_split_ac_1ton_1
DHH0051,Dhanmondi,middle,2,61877,refrigerator,1,Critical,150,170.6,0.42,1,DSM0051,DSM0051_refrigerator_1
DHH0051,Dhanmondi,middle,2,61877,led_light,1,Critical,10,12.6,1.0,5,DSM0051,DSM0051_led_light_1
DHH0051,Dhanmondi,middle,2,61877,tube_light,1,Critical,36,37.2,1.0,3,DSM0051,DSM0051_tube_light_1
DHH0051,Dhanmondi,middle,2,61877,tv_led,1,Curtailable,60,54.1,1.0,1,DSM0051,DSM0051_tv_led_1
DHH0051,Dhanmondi,middle,2,61877,rice_cooker,1,Schedulable,650,684.7,0.6,1,DSM0051,DSM0051_rice_cooker_1
DHH0051,Dhanmondi,middle,2,61877,blender_mixer,1,Schedulable,400,419.0,0.9,1,DSM0051,DSM0051_blender_mixer_1
DHH0051,Dhanmondi,middle,2,61877,electric_iron,1,Schedulable,1000,887.6,0.8,1,DSM0051,DSM0051_electric_iron_1
DHH0051,Dhanmondi,middle,2,61877,water_pump_0_5hp,1,Schedulable,373,401.2,0.95,1,DSM0051,DSM0051_water_pump_0_5hp_1
DHH0051,Dhanmondi,middle,2,61877,computer_laptop,1,Curtailable,80,56.1,1.0,2,DSM0051,DSM0051_computer_laptop_1
DHH0051,Dhanmondi,middle,2,61877,router_charger_standby,1,Critical,18,15.8,1.0,2,DSM0051,DSM0051_router_charger_standby_1
DHH0052,Dhanmondi,middle,4,64866,ceiling_fan,1,Curtailable,75,62.8,0.85,3,DSM0052,DSM0052_ceiling_fan_1
DHH0052,Dhanmondi,middle,4,64866,refrigerator,1,Critical,150,163.9,0.42,1,DSM0052,DSM0052_refrigerator_1
DHH0052,Dhanmondi,middle,4,64866,led_light,1,Critical,10,9.3,1.0,8,DSM0052,DSM0052_led_light_1
DHH0052,Dhanmondi,middle,4,64866,tube_light,1,Critical,36,30.8,1.0,1,DSM0052,DSM0052_tube_light_1
DHH0052,Dhanmondi,middle,4,64866,tv_led,1,Curtailable,60,36.6,1.0,1,DSM0052,DSM0052_tv_led_1
DHH0052,Dhanmondi,middle,4,64866,rice_cooker,1,Schedulable,650,673.0,0.6,1,DSM0052,DSM0052_rice_cooker_1
DHH0052,Dhanmondi,middle,4,64866,electric_iron,1,Schedulable,1000,1127.9,0.8,1,DSM0052,DSM0052_electric_iron_1
DHH0052,Dhanmondi,middle,4,64866,computer_laptop,1,Curtailable,80,66.9,1.0,1,DSM0052,DSM0052_computer_laptop_1
DHH0052,Dhanmondi,middle,4,64866,router_charger_standby,1,Critical,18,20.8,1.0,1,DSM0052,DSM0052_router_charger_standby_1
DHH0052,Dhanmondi,middle,4,64866,exhaust_fan,1,Curtailable,35,34.5,0.9,1,DSM0052,DSM0052_exhaust_fan_1
DHH0053,Dhanmondi,middle,6,40353,ceiling_fan,1,Curtailable,75,68.7,0.85,4,DSM0053,DSM0053_ceiling_fan_1
DHH0053,Dhanmondi,middle,6,40353,table_fan,1,Curtailable,45,41.1,0.8,1,DSM0053,DSM0053_table_fan_1
DHH0053,Dhanmondi,middle,6,40353,split_ac_1ton,1,Schedulable,1100,1080.4,0.65,1,DSM0053,DSM0053_split_ac_1ton_1
DHH0053,Dhanmondi,middle,6,40353,refrigerator,1,Critical,150,152.4,0.42,1,DSM0053,DSM0053_refrigerator_1
DHH0053,Dhanmondi,middle,6,40353,deep_freezer,1,Critical,180,196.9,0.5,1,DSM0053,DSM0053_deep_freezer_1
DHH0053,Dhanmondi,middle,6,40353,led_light,1,Critical,10,14.5,1.0,7,DSM0053,DSM0053_led_light_1
DHH0053,Dhanmondi,middle,6,40353,tube_light,1,Critical,36,41.1,1.0,2,DSM0053,DSM0053_tube_light_1
DHH0053,Dhanmondi,middle,6,40353,tv_led,1,Curtailable,60,41.3,1.0,1,DSM0053,DSM0053_tv_led_1
DHH0053,Dhanmondi,middle,6,40353,rice_cooker,1,Schedulable,650,693.6,0.6,1,DSM0053,DSM0053_rice_cooker_1
DHH0053,Dhanmondi,middle,6,40353,electric_kettle,1,Schedulable,1800,1806.1,0.9,1,DSM0053,DSM0053_electric_kettle_1
DHH0053,Dhanmondi,middle,6,40353,blender_mixer,1,Schedulable,400,362.1,0.9,1,DSM0053,DSM0053_blender_mixer_1
DHH0053,Dhanmondi,middle,6,40353,computer_laptop,1,Curtailable,80,74.1,1.0,2,DSM0053,DSM0053_computer_laptop_1
DHH0053,Dhanmondi,middle,6,40353,router_charger_standby,1,Critical,18,16.3,1.0,2,DSM0053,DSM0053_router_charger_standby_1
DHH0053,Dhanmondi,middle,6,40353,exhaust_fan,1,Curtailable,35,36.2,0.9,1,DSM0053,DSM0053_exhaust_fan_1
DHH0054,Dhanmondi,middle,3,52743,ceiling_fan,1,Curtailable,75,60.8,0.85,3,DSM0054,DSM0054_ceiling_fan_1
DHH0054,Dhanmondi,middle,3,52743,refrigerator,1,Critical,150,102.3,0.42,1,DSM0054,DSM0054_refrigerator_1
DHH0054,Dhanmondi,middle,3,52743,deep_freezer,1,Critical,180,187.5,0.5,1,DSM0054,DSM0054_deep_freezer_1
DHH0054,Dhanmondi,middle,3,52743,led_light,1,Critical,10,11.5,1.0,7,DSM0054,DSM0054_led_light_1
DHH0054,Dhanmondi,middle,3,52743,tv_led,1,Curtailable,60,63.7,1.0,1,DSM0054,DSM0054_tv_led_1
DHH0054,Dhanmondi,middle,3,52743,blender_mixer,1,Schedulable,400,456.6,0.9,1,DSM0054,DSM0054_blender_mixer_1
DHH0054,Dhanmondi,middle,3,52743,electric_iron,1,Schedulable,1000,1040.5,0.8,1,DSM0054,DSM0054_electric_iron_1
DHH0055,Dhanmondi,middle,2,58649,ceiling_fan,1,Curtailable,75,99.5,0.85,3,DSM0055,DSM0055_ceiling_fan_1
DHH0055,Dhanmondi,middle,2,58649,table_fan,1,Curtailable,45,48.1,0.8,1,DSM0055,DSM0055_table_fan_1
DHH0055,Dhanmondi,middle,2,58649,refrigerator,1,Critical,150,180.6,0.42,1,DSM0055,DSM0055_refrigerator_1
DHH0055,Dhanmondi,middle,2,58649,led_light,1,Critical,10,7.1,1.0,6,DSM0055,DSM0055_led_light_1
DHH0055,Dhanmondi,middle,2,58649,tube_light,1,Critical,36,39.6,1.0,2,DSM0055,DSM0055_tube_light_1
DHH0055,Dhanmondi,middle,2,58649,tv_led,1,Curtailable,60,43.2,1.0,1,DSM0055,DSM0055_tv_led_1
DHH0055,Dhanmondi,middle,2,58649,rice_cooker,1,Schedulable,650,597.7,0.6,1,DSM0055,DSM0055_rice_cooker_1
DHH0055,Dhanmondi,middle,2,58649,blender_mixer,1,Schedulable,400,369.3,0.9,1,DSM0055,DSM0055_blender_mixer_1
DHH0055,Dhanmondi,middle,2,58649,electric_iron,1,Schedulable,1000,1002.8,0.8,1,DSM0055,DSM0055_electric_iron_1
DHH0055,Dhanmondi,middle,2,58649,router_charger_standby,1,Critical,18,24.7,1.0,1,DSM0055,DSM0055_router_charger_standby_1
DHH0056,Dhanmondi,middle,1,58382,ceiling_fan,1,Curtailable,75,71.5,0.85,3,DSM0056,DSM0056_ceiling_fan_1
DHH0056,Dhanmondi,middle,1,58382,table_fan,1,Curtailable,45,38.3,0.8,1,DSM0056,DSM0056_table_fan_1
DHH0056,Dhanmondi,middle,1,58382,refrigerator,1,Critical,150,114.1,0.42,1,DSM0056,DSM0056_refrigerator_1
DHH0056,Dhanmondi,middle,1,58382,led_light,1,Critical,10,9.8,1.0,5,DSM0056,DSM0056_led_light_1
DHH0056,Dhanmondi,middle,1,58382,tv_led,1,Curtailable,60,65.6,1.0,1,DSM0056,DSM0056_tv_led_1
DHH0056,Dhanmondi,middle,1,58382,rice_cooker,1,Schedulable,650,671.6,0.6,1,DSM0056,DSM0056_rice_cooker_1
DHH0056,Dhanmondi,middle,1,58382,microwave_oven,1,Schedulable,1100,730.8,0.85,1,DSM0056,DSM0056_microwave_oven_1
DHH0056,Dhanmondi,middle,1,58382,blender_mixer,1,Schedulable,400,501.0,0.9,1,DSM0056,DSM0056_blender_mixer_1
DHH0056,Dhanmondi,middle,1,58382,electric_iron,1,Schedulable,1000,848.7,0.8,1,DSM0056,DSM0056_electric_iron_1
DHH0056,Dhanmondi,middle,1,58382,water_pump_0_5hp,1,Schedulable,373,359.8,0.95,1,DSM0056,DSM0056_water_pump_0_5hp_1
DHH0056,Dhanmondi,middle,1,58382,computer_laptop,1,Curtailable,80,76.4,1.0,1,DSM0056,DSM0056_computer_laptop_1
DHH0056,Dhanmondi,middle,1,58382,router_charger_standby,1,Critical,18,26.2,1.0,2,DSM0056,DSM0056_router_charger_standby_1
DHH0057,Dhanmondi,middle,5,38220,ceiling_fan,1,Curtailable,75,75.4,0.85,2,DSM0057,DSM0057_ceiling_fan_1
DHH0057,Dhanmondi,middle,5,38220,table_fan,1,Curtailable,45,35.2,0.8,1,DSM0057,DSM0057_table_fan_1
DHH0057,Dhanmondi,middle,5,38220,refrigerator,1,Critical,150,128.1,0.42,1,DSM0057,DSM0057_refrigerator_1
DHH0057,Dhanmondi,middle,5,38220,deep_freezer,1,Critical,180,193.7,0.5,1,DSM0057,DSM0057_deep_freezer_1
DHH0057,Dhanmondi,middle,5,38220,led_light,1,Critical,10,8.9,1.0,8,DSM0057,DSM0057_led_light_1
DHH0057,Dhanmondi,middle,5,38220,tube_light,1,Critical,36,31.6,1.0,1,DSM0057,DSM0057_tube_light_1
DHH0057,Dhanmondi,middle,5,38220,tv_led,1,Curtailable,60,36.0,1.0,1,DSM0057,DSM0057_tv_led_1
