household_id,substation,category,archetype,w_h,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,tariff_class,baseline_kwh,optimised_kwh,energy_shifted_kwh,energy_curtailed_kwh,n_shift_slots,n_curtail_slots,discomfort_J2_tk,incentive_received_tk,n_dr_events,income_band,monthly_income_bdt,household_size,peak_baseline_kw,peak_optimised_kw,connected_load_kw,J1_baseline_tk,J1_optimised_tk,rebate_tk,marginal_rate_tk_per_kwh,period_days,scale_to_30d,baseline_kwh_30d,optimised_kwh_30d,bill_baseline_tk,bill_optimised_tk,surcharge_tk,energy_charge_baseline_tk,energy_charge_optimised_tk,eff_rate_baseline,eff_rate_optimised,slab_baseline,slab_optimised,saving_tk,saving_pct,J1_saving_tk,energy_saving_kwh,energy_saving_pct,peak_reduction_kw,peak_reduction_pct,qoe,qoe_ok,net_benefit_tk,gained_unweighted,gained_lambda,gained,saving_per_discomfort,participated
DHNC0146,Dhanmondi,Residential,Res-C,597.3547737671756,0.19737309389563926,2.6030978909432863,29.659219542562127,0.28417363309577537,LT-A,41.18644797174788,41.18644797174788,0.0,0.0,0,0,0.0,0.0,0,lower-middle,23389.768064950345,5,0.16882759939953645,0.16882759939953645,0.18449999999999997,219.11940765981515,219.11940765981515,0.0,5.32,30,1.0,41.18644797174788,41.18644797174788,252.11749837018368,252.1250028203001,0.007504450116416037,219.11190320969874,219.11190320969874,6.121370275560674,6.121370275560674,lifeline 0-50,lifeline 0-50,-0.0075044501164143185,-0.0029765685305172857,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.0075044501164143185,False,False,False,,False
DHNC0147,Dhanmondi,Residential,Res-A,597.3547737671756,0.49518829491185457,1.542102778650558,19.192653210862858,0.4059737239951341,LT-A,321.4607804578542,321.4607804578542,0.0,0.0,0,0,0.0,0.0,0,upper-middle,79048.09692468209,5,1.6166045452996751,1.6166045452996751,5.3601,3092.511280338667,3092.511280338667,0.0,9.62,30,1.0,321.4607804578542,321.4607804578542,3010.9557534047854,3011.0143257388936,0.0585723341081738,2642.4527080045573,2642.4527080045573,9.366479323282622,9.366479323282622,301-400,301-400,-0.05857233410824847,-0.0019453070355489263,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.05857233410824847,False,False,False,,False
DHNC0148,Dhanmondi,Residential,Res-B,597.3547737671756,0.40918796720865547,1.9024943608927443,16.891189329737724,0.3716199752578359,LT-A,195.00369110682632,195.00369110682632,0.0,0.0,0,0,0.0,0.0,0,middle,58115.81179844599,4,0.8453655058433606,0.8453655058433606,2.7004,1657.5669054029133,1657.5669054029133,0.0,8.5,30,1.0,195.00369110682632,195.00369110682632,1676.795583128425,1676.8311141233153,0.03553099489016401,1483.5313744080238,1483.5313744080238,8.59878894399926,8.59878894399926,76-200,76-200,-0.035530994890223155,-0.0021189818990298387,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.035530994890223155,False,False,False,,False
DHNC0149,Dhanmondi,Residential,Res-A,597.3547737671756,0.5396076492738332,1.3128248443899624,22.757152077173938,0.3571229000447335,LT-A,430.83250778286373,430.83250778286373,0.0,0.0,0,0,0.0,0.0,0,upper-middle,115837.25944743413,6,2.9583157319067195,2.9583157319067195,6.1049999999999995,6466.874442425292,6466.874442425292,0.0,15.01,30,1.0,430.83250778286373,430.83250778286373,4323.066238911824,4323.144739516329,0.07850060450478112,3860.7959418207847,3860.7959418207847,10.034215526490904,10.034215526490904,401-600,401-600,-0.07850060450437013,-0.0018158547698804129,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.07850060450437013,False,False,False,,False
DHNC0150,Dhanmondi,Residential,Res-A,597.3547737671756,0.5605663207416891,1.7732139806178404,22.943637602189742,0.49110428308766557,LT-A,320.272319299007,320.272319299007,0.0,0.0,0,0,0.0,0.0,0,upper-middle,150942.08383172465,5,1.5288066960492408,1.5288066960492408,2.8696999999999995,3081.0780674448733,3081.0780674448733,0.0,9.62,30,1.0,320.272319299007,320.272319299007,2889.1244672392695,2889.182823027695,0.05835578842576913,2631.0197116564473,2631.0197116564473,9.020837247386266,9.020837247386266,301-400,301-400,-0.058355788425615174,-0.002019843350029762,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.058355788425615174,False,False,False,,False
DHNC0151,Dhanmondi,Residential,Res-A,597.3547737671756,0.5978021759555344,1.7720737173452736,20.99496096849947,0.38178548622700903,LT-A,444.5688377726652,432.9432105434995,0.0,11.625627229165596,0,120,244.07958991065638,0.0,30,upper-middle,127209.47928057211,4,2.1560452760811186,2.1560452760811186,4.531199999999999,6673.059258424681,6498.556475446789,0.0,15.01,30,1.0,444.5688377726652,432.9432105434995,4470.153087716089,4287.006274959685,0.07888518886099066,4066.9782549677043,3892.4775902579277,10.055030195350643,9.90182380822923,401-600,401-600,183.14681275640487,4.0971038164149105,174.5027829778919,11.625627229165673,2.615034217740326,0.0,0.0,0.9738496578225969,True,-60.93277715425151,False,True,False,0.7503569340781197,True
DHNC0152,Dhanmondi,Residential,Res-C,597.3547737671756,0.26984488059976824,4.034408274759668,33.1032838944287,0.2997743069533413,LT-A,67.20627665050526,67.20627665050526,0.0,0.0,0,0,0.0,0.0,0,lower-middle,22224.829500437707,5,0.8674896319499349,0.8674896319499349,0.9456,415.3470351394714,415.3470351394714,0.0,6.18,30,1.0,67.20627665050526,67.20627665050526,477.8024891851286,477.81473462447747,0.012245439348878354,415.3347897001225,415.3347897001225,7.109492044468683,7.109492044468683,1-75,1-75,-0.012245439348873788,-0.0025628663780630054,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.012245439348873788,False,False,False,,False
DHNC0153,Dhanmondi,Residential,Res-C,597.3547737671756,0.20180371131682417,3.2750628221636133,30.84181303024937,0.308125762072875,LT-A,45.246899873122096,45.246899873122096,0.0,0.0,0,0,0.0,0.0,0,lower-middle,12013.797017809451,4,0.49312282140590263,0.49312282140590263,1.1295,240.72175161699744,240.72175161699744,0.0,5.32,30,1.0,45.246899873122096,45.246899873122096,302.5601326912601,302.5683769832479,0.008244291987821688,240.71350732500957,240.71350732500957,6.6868698969360585,6.6868698969360585,lifeline 0-50,lifeline 0-50,-0.008244291987807628,-0.0027248441208942453,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.008244291987807628,False,False,False,,False
DHNC0154,Dhanmondi,Residential,Res-C,597.3547737671756,0.24037137470215791,3.2851265664787643,27.295174314761667,0.3186717335902451,LT-A,153.86444099116545,153.86444099116545,0.0,0.0,0,0,0.0,0.0,0,lower-middle,10588.159136947655,4,0.6875231662527604,0.6875231662527604,1.0497,1307.8757835694498,1307.8757835694498,0.0,8.5,30,1.0,153.86444099116545,153.86444099116545,1236.8319058461518,1236.859940990695,0.028035144543187902,1133.8477484249063,1133.8477484249063,8.038451885820505,8.038451885820505,76-200,76-200,-0.028035144543082424,-0.0022666899528196427,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.028035144543082424,False,False,False,,False
DHNC0155,Dhanmondi,Residential,Res-B,597.3547737671756,0.4559772438988185,1.641028113337226,16.44046621754149,0.3851228167814672,LT-A,219.3618826517549,219.3618826517549,0.0,0.0,0,0,0.0,0.0,0,middle,30955.723415962086,4,0.7443248021868961,0.7443248021868961,1.4500000000000002,1996.2331013535388,1996.2331013535388,0.0,9.1,30,1.0,219.3618826517549,219.3618826517549,1851.2477887375182,1851.287757960087,0.03996922256885125,1702.1931321309696,1702.1931321309696,8.43924097641176,8.43924097641176,201-300,201-300,-0.039969222568743135,-0.002159042285527895,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.039969222568743135,False,False,False,,False
DHNC0156,Dhanmondi,Residential,Res-B,597.3547737671756,0.26887214950561944,1.8249952942968952,20.815633395100633,0.47513807440757183,LT-A,95.23959968379535,95.23959968379535,0.0,0.0,0,0,0.0,0.0,0,middle,41901.58429061521,4,0.8644688300963509,0.8644688300963509,3.2104000000000004,809.5539506131674,809.5539506131674,0.0,8.5,30,1.0,95.23959968379535,95.23959968379535,808.8920671778735,808.9094204787802,0.017353300906762882,635.5365973122605,635.5365973122605,8.493232540492329,8.493232540492329,76-200,76-200,-0.017353300906734148,-0.002145317232159009,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.017353300906734148,False,False,False,,False
DHNC0157,Dhanmondi,Residential,Res-B,597.3547737671756,0.4815690479379899,1.9484105407164771,21.25782955592494,0.3657223113983215,LT-A,199.53514267074084,199.53514267074084,0.0,0.0,0,0,0.0,0.0,0,middle,49862.31474200881,5,0.9259105048448533,0.9259105048448533,3.7403,1696.0850693573907,1696.0850693573907,0.0,8.5,30,1.0,199.53514267074084,199.53514267074084,1763.0983783363617,1763.1347349924558,0.03635665609405512,1522.048712701297,1522.048712701297,8.836029356721916,8.836029356721916,76-200,76-200,-0.03635665609408534,-0.002062088907845916,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03635665609408534,False,False,False,,False
DHNC0158,Dhanmondi,Residential,Res-A,597.3547737671756,0.6526978462334457,2.120443514784503,21.280756465248757,0.40285917864703485,LT-A,363.14754051208837,363.14754051208837,0.0,0.0,0,0,0.0,0.0,0,upper-middle,176484.38687158463,5,2.324365353044163,2.324365353044163,3.4508,3493.5455076707703,3493.5455076707703,0.0,9.62,30,1.0,363.14754051208837,363.14754051208837,3347.8335867126043,3347.899754657083,0.06616794447876456,3043.47933972629,3043.47933972629,9.218935042191653,9.218935042191653,301-400,301-400,-0.06616794447882057,-0.001976440667225458,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.06616794447882057,False,False,False,,False
DHNC0159,Dhanmondi,Residential,Res-B,597.3547737671756,0.2550088501330883,1.46479925853654,19.37217605978993,0.46555464241697087,LT-A,245.39837034503063,245.39837034503063,0.0,0.0,0,0,0.0,0.0,0,middle,28667.42908371985,4,1.0624375682733445,1.0624375682733445,2.0151,2233.169883386965,2233.169883386965,0.0,9.1,30,1.0,245.39837034503063,245.39837034503063,2124.9473386467675,2124.9920518939543,0.044713247186727895,1939.1251701397787,1939.1251701397787,8.659174613340289,8.659174613340289,201-300,201-300,-0.044713247186791705,-0.002104204954804503,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.044713247186791705,False,False,False,,False
DHNC0160,Dhanmondi,Residential,Res-A,597.3547737671756,0.6021525847570287,1.9058545380816994,24.755994199590276,0.41980712611363086,LT-A,480.6523330655176,480.6523330655176,0.0,0.0,0,0,0.0,0.0,0,upper-middle,117223.41703964541,5,3.105748483976048,3.105748483976048,6.0607,7214.679097427933,7214.679097427933,0.0,15.01,30,1.0,480.6523330655176,480.6523330655176,5106.297965279089,5106.385543393601,0.08757811451241027,4608.591519313419,4608.591519313419,10.623682886780143,10.623682886780143,401-600,401-600,-0.08757811451232556,-0.001715099962983435,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.08757811451232556,False,False,False,,False
DHNC0161,Dhanmondi,Residential,Res-A,597.3547737671756,0.6500823110581533,1.7594897228145405,13.019921379441838,0.35409351320800403,LT-A,245.2795361666398,242.92360675532026,4.500873866383871,2.355929411319577,26,90,38.593257022482554,0.0,30,upper-middle,183233.91761301667,5,1.2904224827297242,1.2989396308197978,3.5752,2232.0884707112164,2210.6490838018935,0.0,9.1,30,1.0,245.2795361666398,242.92360675532026,2192.6122880722432,2170.1456448755634,0.044262328478670246,1938.043779116422,1916.6048214734144,8.939238561600224,8.933266764530112,201-300,201-300,22.466643196679797,1.024651887563423,21.43938690932282,2.355929411319522,0.9605079364301039,-0.008517148090073645,-0.6600278749062636,0.9830549298044603,True,-16.126613825802757,False,True,False,0.5821390815393431,True
DHNC0162,Dhanmondi,Residential,Res-B,597.3547737671756,0.39562024028313764,1.7758874718913007,21.088216461684308,0.4034305649029983,LT-A,248.65636493228286,248.65636493228286,0.0,0.0,0,0,0.0,0.0,0,middle,50742.67573239722,4,1.1102497760801993,1.1102497760801993,2.8150999999999997,2262.818227759669,2262.818227759669,0.0,9.1,30,1.0,248.65636493228286,248.65636493228286,2191.3574769279626,2191.4027838038564,0.045306875893829784,1968.772920883774,1968.772920883774,8.812794627335359,8.812794627335359,201-300,201-300,-0.04530687589385707,-0.0020675255575996767,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.04530687589385707,False,False,False,,False
DHNC0163,Dhanmondi,Residential,Res-A,597.3547737671756,0.5049334583726315,2.6893518104502148,20.6980335715682,0.3933724772832,LT-A,340.73497998049345,340.73497998049345,0.0,0.0,0,0,0.0,0.0,0,upper-middle,60315.6499277848,6,1.3626364427430746,1.3626364427430746,3.9558,3277.9325916363114,3277.9325916363114,0.0,9.62,30,1.0,340.73497998049345,340.73497998049345,3143.714812782964,3143.7768970069287,0.06208422396453418,2827.870507412347,2827.870507412347,9.226275544010589,9.226275544010589,301-400,301-400,-0.06208422396457536,-0.001974868194536243,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.06208422396457536,False,False,False,,False
DHNC0164,Dhanmondi,Residential,Res-A,597.3547737671756,0.7406513183741963,2.389622745228639,20.22200935199739,0.3624957517971772,LT-A,562.9184885460242,544.8291706961467,0.0,18.08931784987746,0,120,365.8023547314754,0.0,30,upper-middle,112409.89724414435,4,3.123549905833586,3.123549905833586,4.3759,8449.50908064173,8177.98512371869,0.0,15.01,30,1.0,562.9184885460242,544.8291706961467,6328.5540287296135,6043.5566063261485,0.0992715695284571,5843.406513075823,5571.885852149162,11.2423986021063,11.092389431048067,401-600,401-600,284.99742240346495,4.503357656577911,271.5239569230398,18.08931784987749,3.2134879592604655,0.0,0.0,0.9678651204073954,True,-80.80493232801047,False,True,False,0.7791022083842873,True
DHNC0165,Dhanmondi,Residential,Res-B,597.3547737671756,0.2849052141893808,1.0913564944962277,17.849611629468374,0.4104760526573604,LT-A,160.1638698695981,160.1638698695981,0.0,0.0,0,0,0.0,0.0,0,middle,27817.085715624868,5,0.856104329999187,0.856104329999187,0.9104000000000001,1361.4220768347877,1361.4220768347877,0.0,8.5,30,1.0,160.1638698695981,160.1638698695981,1286.9111785861628,1286.9403615293656,0.029182943202895974,1187.3928938915838,1187.3928938915838,8.034965561421172,8.034965561421172,76-200,76-200,-0.02918294320284076,-0.0022676734562910527,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.02918294320284076,False,False,False,,False
DHNC0166,Dhanmondi,Residential,Res-B,597.3547737671756,0.2941040742871551,2.105858664566605,22.138117240529624,0.4277214857653215,LT-A,214.16075611934482,214.16075611934482,0.0,0.0,0,0,0.0,0.0,0,middle,46621.18764263855,4,1.081108964756739,1.081108964756739,3.0052,1948.9019022280825,1948.9019022280825,0.0,9.1,30,1.0,214.16075611934482,214.16075611934482,1870.1353447203398,1870.1743662623844,0.03902154204446096,1654.862880686038,1654.862880686038,8.732390465030738,8.732390465030738,201-300,201-300,-0.03902154204456565,-0.0020865624594887775,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03902154204456565,False,False,False,,False
DHNC0167,Dhanmondi,Residential,Res-A,597.3547737671756,0.6776672187453736,2.3879356089678265,21.198795043489724,0.45088796953381155,LT-A,480.8684776675046,452.1871818185645,8.806643729174572,28.681295848940053,53,90,629.0386104397619,0.0,30,upper-middle,64471.532924041625,6,2.6226779461370295,2.6056709805984464,5.5408,7217.923467286769,6787.41199066758,0.0,15.01,30,1.0,480.8684776675046,452.1871818185645,5086.7769222787065,4634.827750622411,0.08239157092565745,4611.835849789244,4181.3295990966535,10.578312279799606,10.24961685205648,401-600,401-600,451.9491716562952,8.884784580917637,430.5114766191891,28.681295848940067,5.964478268166225,0.017006965538583163,0.6484580222147711,0.9330296019884313,True,-177.08943878346668,False,True,False,0.7184760428939916,True
DHNC0168,Dhanmondi,Residential,Res-C,597.3547737671756,0.21444653867106891,3.000780284007591,32.755549761242996,0.34230538132313115,LT-A,88.11674674271877,88.11674674271877,0.0,0.0,0,0,0.0,0.0,0,lower-middle,14727.353646780603,5,0.1970740994190237,0.1970740994190237,0.2895,749.0084027819087,749.0084027819087,0.0,8.5,30,1.0,88.11674674271877,88.11674674271877,625.791964678765,625.808020147564,0.0160554687989894,574.9923473131096,574.9923473131096,7.1018505313857965,7.1018505313857965,76-200,76-200,-0.016055468798981565,-0.0025656239941053327,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.016055468798981565,False,False,False,,False
DHNC0169,Dhanmondi,Residential,Res-A,597.3547737671756,0.6770819405915616,2.2379500482238224,21.543764303355694,0.3096033500134145,LT-A,408.60854383871293,396.64622464996575,0.0,11.962319188747067,0,60,257.7133851238759,0.0,20,upper-middle,143599.90987984807,6,2.2480006346288075,2.2480006346288075,5.1189,6133.288694266648,5953.732103627878,0.0,15.01,30,1.0,408.60854383871293,396.64622464996575,3929.3184451700354,3759.8392768211957,0.07227163189193309,3527.214243019081,3365.73668113267,9.61633941438343,9.478892704720034,401-600,301-400,169.47916834883972,4.3131950416786795,179.5565906387701,11.962319188747188,2.927574415445651,0.0,0.0,0.9707242558455438,True,-88.2342167750362,False,True,False,0.6576265655250139,True
DHNC0170,Dhanmondi,Residential,Res-A,597.3547737671756,0.5583362248293069,1.3921107454813,21.706379678890432,0.3539338502678929,LT-A,198.36510262610145,198.36510262610145,0.0,0.0,0,0,0.0,0.0,0,upper-middle,115462.22810377824,4,1.4887619775362513,1.4887619775362513,3.1011,1686.1395157887255,1686.1395157887255,0.0,8.5,30,1.0,198.36510262610145,198.36510262610145,1724.4670509379555,1724.5031944048192,0.036143466863577445,1512.1033723218623,1512.1033723218623,8.693399333391847,8.693399333391847,76-200,76-200,-0.03614346686367753,-0.0020959209886914757,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03614346686367753,False,False,False,,False
DHNC0171,Dhanmondi,Residential,Res-A,597.3547737671756,0.5682930476215415,2.122059295573791,24.96575083020658,0.40159814303214303,LT-A,391.44162509371256,391.44162509371256,0.0,0.0,0,0,0.0,0.0,0,upper-middle,157540.10829092073,5,1.5018078016414391,1.5018078016414391,4.391,3765.7397567200746,3765.7397567200746,0.0,9.62,30,1.0,391.44162509371256,391.44162509371256,3675.0949550715904,3675.1662783901493,0.07132331855904711,3315.668433401515,3315.668433401515,9.388615618463568,9.388615618463568,301-400,301-400,-0.07132331855882512,-0.0019407204284721876,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.07132331855882512,False,False,False,,False
DHNC0172,Dhanmondi,Residential,Res-B,597.3547737671756,0.3421006814184893,1.3214229628585188,16.881221266909378,0.3660783259765816,LT-A,195.65225707438245,195.65225707438245,0.0,0.0,0,0,0.0,0.0,0,middle,51370.35420241056,4,1.1502755382389827,1.1502755382389827,3.4252,1663.0798343002582,1663.0798343002582,0.0,8.5,30,1.0,195.65225707438245,195.65225707438245,1714.5477143888634,1714.5833635568708,0.035649168007546424,1489.0441851322507,1489.0441851322507,8.763240148755514,8.763240148755514,76-200,76-200,-0.03564916800746687,-0.0020792170266415552,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03564916800746687,False,False,False,,False
DHNC0173,Dhanmondi,Residential,Res-B,597.3547737671756,0.2512079061374616,2.1945723523164173,18.198152633996628,0.3644342281680544,LT-A,186.67736281449746,186.67736281449746,0.0,0.0,0,0,0.0,0.0,0,middle,29015.0491817229,5,1.352832332002189,1.352832332002189,3.4603,1586.7915978046412,1586.7915978046412,0.0,8.5,30,1.0,186.67736281449746,186.67736281449746,1635.9946931193897,1636.0287070008021,0.03401388141231452,1412.7575839232284,1412.7575839232284,8.76375511445964,8.76375511445964,76-200,76-200,-0.03401388141242023,-0.002079094850091791,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03401388141242023,False,False,False,,False
DHNC0174,Dhanmondi,Residential,Res-B,597.3547737671756,0.2732280258618284,1.4359966557187553,18.00957000415341,0.3506301875340158,LT-A,129.56457345591136,129.56457345591136,0.0,0.0,0,0,0.0,0.0,0,middle,25068.316550649124,4,0.28309112789184326,0.28309112789184326,0.4145,1101.3224819191412,1101.3224819191412,0.0,8.5,30,1.0,129.56457345591136,129.56457345591136,995.7138180940088,995.7374256379035,0.023607543894573556,927.2988743752466,927.2988743752466,7.685077730239535,7.685077730239535,76-200,76-200,-0.02360754389462727,-0.002370916569162084,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.02360754389462727,False,False,False,,False
DHNC0175,Dhanmondi,Residential,Res-A,597.3547737671756,0.6394057187816466,2.1935544596943926,18.907009987104693,0.40083182947450985,LT-A,350.44495861986434,350.44495861986434,0.0,0.0,0,0,0.0,0.0,0,upper-middle,186064.45614912937,5,2.0222656437542774,2.0222656437542774,5.3257,3371.3443553710135,3371.3443553710135,0.0,9.62,30,1.0,350.44495861986434,350.44495861986434,3302.2078970192497,3302.271750467168,0.06385344791850585,2921.280501923095,2921.280501923095,9.422900275193372,9.422900275193372,301-400,301-400,-0.06385344791851821,-0.001933659233755566,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.06385344791851821,False,False,False,,False
DHNC0176,Dhanmondi,Residential,Res-B,597.3547737671756,0.3532600872529154,1.4412970982982565,16.49979177055076,0.42522691662214157,LT-A,164.82714776086524,164.82714776086524,0.0,0.0,0,0,0.0,0.0,0,middle,28857.599862192437,4,1.0477177173297025,1.0477177173297025,2.3352999999999997,1401.0607885914123,1401.0607885914123,0.0,8.5,30,1.0,164.82714776086524,164.82714776086524,1391.3690237657224,1391.39905638978,0.03003262405757918,1227.0307559673547,1227.0307559673547,8.441382640342418,8.441382640342418,76-200,76-200,-0.030032624057639623,-0.0021584945147302987,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.030032624057639623,False,False,False,,False
DHNC0177,Dhanmondi,Residential,Res-B,597.3547737671756,0.47541626776928436,1.4329237348584436,23.276329883391497,0.4290658721705346,LT-A,137.50287259780438,137.50287259780438,0.0,0.0,0,0,0.0,0.0,0,middle,32448.63988102806,4,1.0077413877766288,1.0077413877766288,3.2653000000000003,1168.7994710371672,1168.7994710371672,0.0,8.5,30,1.0,137.50287259780438,137.50287259780438,1188.512867935404,1188.537921891234,0.02505395582988754,994.7744170813372,994.7744170813372,8.643549370868794,8.643549370868794,76-200,76-200,-0.025053955829889674,-0.002108008798710908,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.025053955829889674,False,False,False,,False
DHNC0178,Dhanmondi,Residential,Res-C,597.3547737671756,0.21976540770322892,3.943079033686634,33.47710977935631,0.4177045662050843,LT-A,110.50175643627949,110.50175643627949,0.0,0.0,0,0,0.0,0.0,0,lower-middle,17512.542736004933,5,0.7556820742584218,0.7556820742584218,1.7857,939.2850638777396,939.2850638777396,0.0,8.5,30,1.0,110.50175643627949,110.50175643627949,882.2775461937945,882.2976803631582,0.020134169363700584,765.2649297083757,765.2649297083757,7.984285269732859,7.984285269732859,76-200,76-200,-0.020134169363700494,-0.0022820675251864534,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.020134169363700494,False,False,False,,False
DHNC0179,Dhanmondi,Residential,Res-A,597.3547737671756,0.5119691663512222,2.2315486460968836,20.396027473219906,0.3541748035130683,LT-A,314.8356808863034,314.8356808863034,0.0,0.0,0,0,0.0,0.0,0,upper-middle,135085.50856606936,6,1.6313604004480429,1.6313604004480429,3.2597,3028.7766153222788,3028.7766153222788,0.0,9.62,30,1.0,314.8356808863034,314.8356808863034,2851.407982632551,2851.465347828591,0.057365196039722344,2578.719250126239,2578.719250126239,9.05681330211832,9.05681330211832,301-400,301-400,-0.057365196039881994,-0.002011819998726377,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.057365196039881994,False,False,False,,False
DHNC0180,Dhanmondi,Residential,Res-B,597.3547737671756,0.1882437980913956,1.4653823685409062,17.345931153401406,0.41282223685614505,LT-A,120.82145582857991,120.82145582857991,0.0,0.0,0,0,0.0,0.0,0,middle,27261.705246860292,5,0.6677148991074134,0.6677148991074134,2.9405,1027.0043890315028,1027.0043890315028,0.0,8.5,30,1.0,120.82145582857991,120.82145582857991,1025.3075432700757,1025.3295577586493,0.022014488573530243,852.9823745429293,852.9823745429293,8.48613796480627,8.48613796480627,76-200,76-200,-0.022014488573631752,-0.00214711075892601,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.022014488573631752,False,False,False,,False
DHNC0181,Dhanmondi,Residential,Res-B,597.3547737671756,0.36992056864598466,1.7486257100618186,23.21693724325289,0.3879546053496831,LT-A,200.7730212435238,200.7730212435238,0.0,0.0,0,0,0.0,0.0,0,middle,48624.323927768026,4,0.9606548943759903,0.9606548943759903,3.4053999999999998,1827.0710755220314,1827.0710755220314,0.0,9.1,30,1.0,200.7730212435238,200.7730212435238,1759.8643579818697,1759.900940187834,0.036582205964391164,1533.0344933160666,1533.0344933160666,8.765442423896564,8.765442423896564,201-300,201-300,-0.03658220596435058,-0.0020786946333921637,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.03658220596435058,False,False,False,,False
DHNC0182,Dhanmondi,Residential,Res-C,597.3547737671756,0.1545830785143941,3.238529035275376,31.375717658221962,0.2594110335162222,LT-A,101.31242876408855,101.31242876408855,0.0,0.0,0,0,0.0,0.0,0,lower-middle,14374.21012696876,3,0.6701002253701012,0.6701002253701012,2.0655,861.1741043062996,861.1741043062996,0.0,8.5,30,1.0,101.31242876408855,101.31242876408855,812.6019767194903,812.6204365310368,0.018459811546618066,687.1556444947527,687.1556444947527,8.020753096460433,8.020753096460433,76-200,76-200,-0.018459811546563287,-0.0022716916861421324,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.018459811546563287,False,False,False,,False
DHNC0183,Dhanmondi,Residential,Res-A,597.3547737671756,0.7370821876441755,2.346129486768895,21.209303882818524,0.4573739653989894,LT-A,323.56101541733983,311.8971587783245,0.0,11.66385663901535,0,90,247.38227990250684,0.0,30,upper-middle,177536.23042166387,5,1.4344623579571776,1.363206687380993,3.8001000000000005,3112.71592332597,3000.507497224866,0.0,9.62,30,1.0,323.56101541733983,311.8971587783245,2963.3742267305497,2845.614440597241,0.05682977738476963,2662.656968314809,2550.450667447482,9.158625685817837,9.123384201272211,301-400,301-400,117.75978613330881,3.9738412067932294,112.20842610110412,11.663856639015307,3.6048399168147234,0.07125567057618465,4.967413064617469,0.9639516008318526,True,-129.62249376919803,False,True,False,0.47602352997845215,True
DHNC0184,Dhanmondi,Residential,Res-B,597.3547737671756,0.36209494428208144,1.3739730394625518,19.03032012183989,0.4366460248957618,LT-A,136.6261290781602,136.6261290781602,0.0,0.0,0,0,0.0,0.0,0,middle,39096.01209839082,4,0.8652294506181384,0.8652294506181384,2.1802,1161.3469913715774,1161.3469913715774,0.0,8.5,30,1.0,136.6261290781602,136.6261290781602,1132.8350220225798,1132.8599162297949,0.024894207215183643,987.3220971643617,987.3220971643617,8.291496141082316,8.291496141082316,76-200,76-200,-0.024894207215083952,-0.002197513912541076,0.0,0.0,0.0,0.0,0.0,1.0,True,-0.024894207215083952,False,False,False,,False
DHNC0185,Dhanmondi,Residential,Res-A,597.3547737671756,0.6435557369502026,1.994372378250133,20.753420012738122,0.2907551319598885,LT-A,678.3049265963324,662.6099035326611,0.0,15.695023063671176,0,120,325.7254057499798,0.0,30,upper-middle,101724.37914442638,4,3.5186382955203857,3.5186382955203857,5.435199999999999,11768.714068203753,11496.402558309426,0.0,17.35,30,1.0,678.3049265963324,662.6099035326611,8386.212320268685,8100.408969624006,0.1207320177529034,7758.590476446367,7486.28182629167,12.363484314274226,12.22482216824726,601-above,601-above,285.8033506446791,3.408014723809452,272.3115098943272,15.695023063671329,2.313859511890532,0.0,0.0,0.9768614048810949,True,-39.92205510530073,False,True,False,0.8774364713327149,True
