household_id,substation,category,archetype,w_h,represents_population,lambda_h,gamma_sh_h,gamma_cu_h,y_max_h,connected_load_kw,n_appliances,tariff_class,id
DHNC0156,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.4770792501537067,2.3992245879352874,16.094219660699736,0.36925416053459637,5.28,10,LT-A,DHNC0156
DHNC0157,Dhanmondi,Residential,Res-C,624.1576541510876,True,0.12328535814625075,2.5371621755278557,18.114293468309278,0.27980233891590517,1.3497000000000001,5,LT-A,DHNC0157
DHNC0158,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.4515848834016797,1.599840975479485,23.410205301516314,0.44390024267694167,2.3802,8,LT-A,DHNC0158
DHNC0159,Dhanmondi,Residential,Res-C,624.1576541510876,True,0.15009878029287332,3.0966842294779244,33.9229694075869,0.42040746298706283,1.9854,7,LT-A,DHNC0159
DHNC0160,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6811162646366091,2.1228915816699865,21.087992016118392,0.4148751031503044,4.609799999999999,10,LT-A,DHNC0160
DHNC0161,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.539498509198181,1.8278798875548978,27.369994426725007,0.3356142458964871,4.4656,10,LT-A,DHNC0161
DHNC0162,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.5719290206112752,2.0413226477371116,22.710997101820595,0.3822512492171515,3.8402000000000003,9,LT-A,DHNC0162
DHNC0163,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.5430300660794051,2.2570946267493834,16.648997982074643,0.42321239822071,3.0907,8,LT-A,DHNC0163
DHNC0164,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6037454140570293,1.9676236323793717,25.260654454888787,0.4248582810085783,5.1247,10,LT-A,DHNC0164
DHNC0165,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.5913784379760278,2.3534377948667378,17.115608942314612,0.4195514907996848,4.4412,10,LT-A,DHNC0165
DHNC0166,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.39409210504539827,1.3708387050781548,20.718888567598842,0.3141596009968945,2.2004,7,LT-A,DHNC0166
DHNC0167,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.282652533616652,1.1908104017131256,19.378582458725766,0.3740990086480275,3.3590999999999998,8,LT-A,DHNC0167
DHNC0168,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.38750196864298114,0.9427271142705903,20.59283532509168,0.5127502277013778,2.445,8,LT-A,DHNC0168
DHNC0169,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.2857309184912056,1.509424215041183,21.518840548246807,0.4334333332575856,3.445,9,LT-A,DHNC0169
DHNC0170,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.7272513997964172,2.1062206238896155,23.18042133856544,0.4192848981695074,3.535100000000001,9,LT-A,DHNC0170
DHNC0171,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6332937191505325,1.7991154863870173,20.91216403762364,0.3943721884675176,5.2206,9,LT-A,DHNC0171
DHNC0172,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.31143207819604146,1.3764832850748867,17.050290600080622,0.43631421183232433,1.1843,5,LT-A,DHNC0172
DHNC0173,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6474531733540877,2.753516156178602,20.177132438509496,0.3997277472626229,5.223999999999999,8,LT-A,DHNC0173
DHNC0174,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.3272046510541461,1.7629198436935027,20.980129036818226,0.4426761661562447,2.1905,7,LT-A,DHNC0174
DHNC0175,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.3831813042140416,1.6042444012051618,12.533312006780744,0.4585136261610606,2.2252,7,LT-A,DHNC0175
DHNC0176,Dhanmondi,Residential,Res-C,624.1576541510876,True,0.28321739587416067,2.956121799187041,31.75289010068793,0.3118715269702166,1.1005,6,LT-A,DHNC0176
DHNC0177,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.4320473487627267,1.5412740437624066,27.278077999010193,0.3304735173996274,3.6254,8,LT-A,DHNC0177
DHNC0178,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.3181686136441083,1.9849433803463932,22.9445976373694,0.4362822205107364,2.5500000000000003,7,LT-A,DHNC0178
DHNC0179,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.5771323362747711,1.5646041796813508,17.42617383647377,0.5029097497511933,5.3011,10,LT-A,DHNC0179
DHNC0180,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.2972295040581793,1.4375606482971852,17.1422356456849,0.4477073001239607,3.4,9,LT-A,DHNC0180
DHNC0181,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.36877672901920083,1.1616786522275535,27.077078004253917,0.3695863959409408,1.9801,7,LT-A,DHNC0181
DHNC0182,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.55180793649315,2.1443602056815134,21.167170080724077,0.4100919047145951,3.7310000000000003,9,LT-A,DHNC0182
DHNC0183,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6101691838773428,1.970225809071818,20.216194295896315,0.3942428286997863,5.371099999999999,9,LT-A,DHNC0183
DHNC0184,Dhanmondi,Residential,Res-C,624.1576541510876,True,0.1986983225767021,2.362543016744393,31.034651974587376,0.3672797699419259,1.8393999999999997,5,LT-A,DHNC0184
DHNC0185,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.4158353956141521,1.6221948353164857,20.543289719286236,0.40134108266768603,1.5301,6,LT-A,DHNC0185
DHNC0186,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6952003544476166,1.8405789699263393,24.903064361001462,0.31694649938019853,3.6346,9,LT-A,DHNC0186
DHNC0187,Dhanmondi,Residential,Res-C,624.1576541510876,True,0.22792659364479337,3.483304634802159,26.984952806010305,0.27462662347764605,0.9195,4,LT-A,DHNC0187
DHNC0188,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6547665267137652,2.3891512991786126,19.5688895198187,0.3799861644534242,5.3899,10,LT-A,DHNC0188
DHNC0189,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6343962807793491,2.262682158847835,19.818389394793286,0.34196791175465996,5.3898,10,LT-A,DHNC0189
DHNC0190,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.26179924982695013,1.7171866402986944,21.726601325039262,0.3940921569446669,3.7251000000000003,10,LT-A,DHNC0190
DHNC0191,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.42878925116929,1.4560877004657677,18.47758319761975,0.44303968612243705,3.7403,9,LT-A,DHNC0191
DHNC0192,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.39454975141399246,1.5876326415908635,16.528913436172015,0.417812379322968,2.949,7,LT-A,DHNC0192
DHNC0193,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.3121235891290789,1.5421231073181192,27.559294115305356,0.40458574866858954,2.8901,8,LT-A,DHNC0193
DHNC0194,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6256629055074592,2.171416326719935,16.988935320187977,0.39567687588552786,6.249899999999999,10,LT-A,DHNC0194
DHNC0195,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6390504999431657,1.8886942961263116,27.52734449203625,0.37111373251328306,2.8950000000000005,8,LT-A,DHNC0195
DHNC0196,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.5652798458798867,2.1808803406631703,20.517665248229587,0.4099496129612321,3.1159000000000003,8,LT-A,DHNC0196
DHNC0197,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.6082145702496944,1.372774239876209,22.04681973478165,0.3598427175860558,3.6256000000000004,9,LT-A,DHNC0197
DHNC0198,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.5719608052001687,1.8974063932247323,15.553479722034558,0.41413617077183035,4.1448,8,LT-A,DHNC0198
DHNC0199,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.26706791194443263,1.2238250519522778,18.54086815440524,0.38604550273622623,3.4702,9,LT-A,DHNC0199
DHNC0200,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.26662174002586236,1.1843917056816513,24.52379131597771,0.4823631927478277,2.8051000000000004,8,LT-A,DHNC0200
DHNC0201,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.35349464024462807,1.0776089891069422,16.013863237263717,0.4861928007209772,2.9651,8,LT-A,DHNC0201
DHNC0202,Dhanmondi,Residential,Res-A,624.1576541510876,True,0.4855507787470088,2.038073354910833,17.464893349884626,0.4546487099805122,5.234699999999999,9,LT-A,DHNC0202
DHNC0203,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.2675149576656509,1.694800627761144,23.640559301907857,0.3220385326700099,3.4252,9,LT-A,DHNC0203
DHNC0204,Dhanmondi,Residential,Res-B,624.1576541510876,True,0.3485789552002793,1.4349941304458405,26.675746523511744,0.371791315231665,2.2903,7,LT-A,DHNC0204
DHNC0205,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4341315224239431,2.377624278863681,22.187687607612325,0.3107715500534923,3.1500000000000004,3,LT-E,DHNC0205
DHNC0206,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5597679615331201,3.11127364446258,32.39454901035374,0.2786812665551216,19.949999999999996,7,LT-E,DHNC0206
DHNC0207,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6422858724753572,2.3559893830838408,25.50965581488634,0.28473989016797796,16.65,5,LT-E,DHNC0207
DHNC0208,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5976091787776212,2.8855094698408257,27.97866666529314,0.3880462933147535,14.15,6,LT-E,DHNC0208
DHNC0209,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.47667053493975586,2.6013369960852164,22.323072522638544,0.23422794184761708,7.750000000000001,7,LT-E,DHNC0209
DHNC0210,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.49219962603794315,2.5435625148667476,21.470171011012592,0.2920380788303016,20.45,7,LT-E,DHNC0210
DHNC0211,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6323954100492486,2.767637377329976,20.09305423895394,0.23451126073409748,17.0,6,LT-E,DHNC0211
DHNC0212,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5561316015132545,2.0925394588857,22.897924354665406,0.3193797747294511,14.65,8,LT-E,DHNC0212
DHNC0213,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5125426612285958,2.488286981232522,28.317492378805447,0.3085131307508231,17.7,4,LT-E,DHNC0213
DHNC0214,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6524902752102971,2.9150577555377524,28.688917906079862,0.3711491531438468,7.45,6,LT-E,DHNC0214
DHNC0215,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.372140072135852,3.4057122633830987,26.811409383327085,0.37063048952318856,10.350000000000001,7,LT-E,DHNC0215
DHNC0216,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.7121956324191174,2.931341773165663,22.008824536479374,0.25431303761621304,7.05,5,LT-E,DHNC0216
DHNC0217,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.44459810391068433,3.003735066314615,23.340450700152868,0.2531309599025563,14.049999999999999,5,LT-E,DHNC0217
DHNC0218,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.47932811966462724,2.8561183674540054,28.03127119579859,0.34928120609521,12.75,6,LT-E,DHNC0218
DHNC0219,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.417812062493705,2.3830548695329647,29.709304314133504,0.36700617514952294,16.15,6,LT-E,DHNC0219
DHNC0220,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6843026500271181,2.2001983258006925,30.705553673979338,0.21492979394346134,19.25,7,LT-E,DHNC0220
DHNC0221,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5594556761762538,1.667942366413967,25.3877336197858,0.29401798082547626,23.2,6,LT-E,DHNC0221
DHNC0222,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6802465858525626,2.0540294808245325,27.22421221522437,0.3084273996828563,15.549999999999999,6,LT-E,DHNC0222
DHNC0223,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6270678478423948,2.9891760978754376,19.864238074552585,0.29010856675534097,11.450000000000001,6,LT-E,DHNC0223
DHNC0224,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5807873989824072,2.055049455480988,23.18714525601814,0.38595612009737834,21.75,7,LT-E,DHNC0224
DHNC0225,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5589000280252951,2.829419353198406,28.54300586178374,0.2467620754474981,19.849999999999998,7,LT-E,DHNC0225
DHNC0226,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6322130225419605,2.1727364585216584,26.615730072782977,0.2934694288160982,2.1500000000000004,4,LT-E,DHNC0226
DHNC0227,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.541191106590681,1.80178742632775,25.944636977001533,0.2858198224790632,13.85,5,LT-E,DHNC0227
DHNC0228,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.49540835928590315,2.3471349593404414,20.136337286721055,0.3029088882884094,17.549999999999997,6,LT-E,DHNC0228
DHNC0229,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.3523582117299305,2.8203413142065736,21.134675718766466,0.2561773630171333,6.1499999999999995,5,LT-E,DHNC0229
DHNC0230,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5271543560437628,2.773143849109208,23.210124088636636,0.2822106297931066,22.15,7,LT-E,DHNC0230
DHNC0231,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.49467697318626824,2.9534732211235446,20.486380641145466,0.43438225640973105,7.65,6,LT-E,DHNC0231
DHNC0232,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6516896871580147,3.058026654715455,22.200605524447667,0.38836257964370446,9.55,6,LT-E,DHNC0232
DHNC0233,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.590393138286517,2.5226482250364226,29.089849645647973,0.3161351929983345,2.55,3,LT-E,DHNC0233
DHNC0234,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5774431112276123,1.6267790832387652,24.585688524801867,0.2794428950969283,21.35,7,LT-E,DHNC0234
DHNC0235,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5347339615124203,2.577467126557817,29.181009756382927,0.27644437413835965,6.65,5,LT-E,DHNC0235
DHNC0236,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6482744673170733,2.2493560494953146,24.122724742555242,0.2957585698823511,16.15,5,LT-E,DHNC0236
DHNC0237,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5967002966737178,3.069427328958588,33.2631280115955,0.37652431369686484,17.2,4,LT-E,DHNC0237
DHNC0238,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6554704558593628,2.36136812067222,23.043213619672162,0.2699455911723886,16.45,7,LT-E,DHNC0238
DHNC0239,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6219672504552761,2.760704304791504,24.085020703443952,0.19347192942494412,8.45,6,LT-E,DHNC0239
DHNC0240,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5362486358709379,2.314911023784496,24.917129630932198,0.2770154233276872,4.95,5,LT-E,DHNC0240
DHNC0241,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5943932155910552,1.8408089122367497,24.019907968417005,0.25468565164154633,9.700000000000001,5,LT-E,DHNC0241
DHNC0242,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.47997822091744036,2.4017191139130976,23.345961102992693,0.24925097212373026,15.600000000000001,6,LT-E,DHNC0242
DHNC0243,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5309041370305612,3.534261446984237,25.372307192456343,0.2778303441550011,14.25,5,LT-E,DHNC0243
DHNC0244,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5139635627285517,2.407827629123505,28.36644347438087,0.35167601573353247,15.65,4,LT-E,DHNC0244
DHNC0245,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5493012594831621,2.5576217647419357,23.960548145381686,0.3315462354669829,16.15,7,LT-E,DHNC0245
DHNC0246,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6022173759091141,2.61374720452666,19.16476328725613,0.39072288364503527,4.45,5,LT-E,DHNC0246
DHNC0247,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4144046394142541,1.4088210840379785,28.810943825935528,0.333962701796865,2.25,3,LT-E,DHNC0247
DHNC0248,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4942634446712661,2.576528950499988,25.289705148453457,0.32329122011640754,14.25,5,LT-E,DHNC0248
DHNC0249,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.3664571726211237,2.386994486715139,24.048459376606445,0.3424125730057815,6.1499999999999995,5,LT-E,DHNC0249
DHNC0250,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6510325112512118,2.4483558809391615,32.49961576662916,0.22112441054451876,7.3500000000000005,6,LT-E,DHNC0250
DHNC0251,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.49182991268432225,3.068634848080208,20.831769344647114,0.3341118873415201,18.45,7,LT-E,DHNC0251
DHNC0252,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6479858294063585,2.9963009164403234,27.70938720083289,0.3452087192246569,16.25,8,LT-E,DHNC0252
DHNC0253,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6575246329297171,2.387304942356936,19.738096995422765,0.2606412942673965,10.25,7,LT-E,DHNC0253
DHNC0254,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5382462551099008,3.1941314430145407,17.499407546439382,0.2430916694858724,20.2,6,LT-E,DHNC0254
DHNC0255,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5590233038953479,2.70498748732697,27.589228826542918,0.3125255801161915,21.25,7,LT-E,DHNC0255
DHNC0256,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.36693762076825037,1.462540541830387,22.113647065527733,0.34680301745181513,6.450000000000001,6,LT-E,DHNC0256
DHNC0257,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6988064319277402,2.13775404733667,28.650220690396807,0.3005873336984089,11.200000000000001,6,LT-E,DHNC0257
DHNC0258,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5817491403872718,3.413798905296532,20.060375196781678,0.3431925544801178,20.25,6,LT-E,DHNC0258
DHNC0259,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.3816433062533817,2.1532672813052427,21.29337066626516,0.34362470074083606,18.75,6,LT-E,DHNC0259
DHNC0260,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4174670995026155,2.8882362692771646,30.714750386613446,0.3182763680302469,11.55,6,LT-E,DHNC0260
DHNC0261,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.629677090893026,1.5069545431503717,26.033240783128228,0.361498859078496,18.849999999999998,6,LT-E,DHNC0261
DHNC0262,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.607697060183224,3.13551123995833,26.528377093143472,0.2748842027398379,17.05,6,LT-E,DHNC0262
DHNC0263,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.45461745249307833,1.7515220777982081,26.96614190871414,0.3234694337733327,11.350000000000001,4,LT-E,DHNC0263
DHNC0264,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5638238482917743,1.6459911596907078,30.415768497242343,0.3930933119169888,10.25,6,LT-E,DHNC0264
DHNC0265,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4724582862294126,2.2372207371232444,22.667328883808295,0.4020960903347974,4.75,5,LT-E,DHNC0265
DHNC0266,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4953936037527889,3.0815172003993276,25.14894791466731,0.3496681127410229,7.0,5,LT-E,DHNC0266
DHNC0267,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6023643008208747,3.1296951413551577,19.40823694129841,0.3256603412593536,20.15,7,LT-E,DHNC0267
DHNC0268,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6628197138815369,2.7195113147399637,22.984476266533402,0.20479180861785368,9.8,5,LT-E,DHNC0268
DHNC0269,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6654722756464848,1.5587888962256895,20.01552066281002,0.26168628033352276,8.450000000000001,5,LT-E,DHNC0269
DHNC0270,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.40102203880365117,2.6261337223807715,25.781407050104715,0.2371815583638487,6.85,6,LT-E,DHNC0270
DHNC0271,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6745888735298629,2.87436078000358,15.974972525226818,0.2708616911729081,20.4,5,LT-E,DHNC0271
DHNC0272,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4647852731168096,1.918530410352436,21.219009027306075,0.45386505712300956,14.250000000000002,6,LT-E,DHNC0272
DHNC0273,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4864136240076534,3.4631325281096297,25.069526174169695,0.3606881446210819,10.15,5,LT-E,DHNC0273
DHNC0274,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5370389990461566,2.7225671100081303,21.061782399713195,0.33488997486573524,22.55,7,LT-E,DHNC0274
DHNC0275,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.57617130045686,3.5346336283932436,19.418589271898536,0.25923880914233566,7.85,6,LT-E,DHNC0275
DHNC0276,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4299018931112148,1.6347311060845564,21.784241601095413,0.3119781376474623,8.45,5,LT-E,DHNC0276
DHNC0277,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.35034506219439576,1.7780734419366597,31.079222980183964,0.337397598094451,3.95,5,LT-E,DHNC0277
DHNC0278,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5206705527102051,2.9028153403622694,29.603850088806983,0.25693295717310927,20.25,6,LT-E,DHNC0278
DHNC0279,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4599966576065344,2.277267601772285,25.800315482414177,0.20434207715574956,18.25,6,LT-E,DHNC0279
DHNC0280,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6527267515818407,2.3091136553626446,15.39477646054663,0.24597520606413512,17.349999999999998,8,LT-E,DHNC0280
DHNC0281,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6536572705484058,3.400052167892826,20.827783094581548,0.3344004464389872,5.6499999999999995,6,LT-E,DHNC0281
DHNC0282,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4205304817142217,1.6862573629512183,28.829394236703838,0.25059898799987146,7.25,5,LT-E,DHNC0282
DHNC0283,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.49866380170915275,2.473975649184761,28.137690116573776,0.3271746664292288,16.95,6,LT-E,DHNC0283
DHNC0284,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4959327830201956,1.7363544235997714,27.609719786311214,0.22749718725283105,7.15,4,LT-E,DHNC0284
DHNC0285,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.40690717559017625,2.8039934617759914,22.75615450847333,0.31933600480849184,9.25,6,LT-E,DHNC0285
DHNC0286,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6429336322230459,2.2876661716839486,28.451605633779188,0.3484042617023189,4.250000000000001,5,LT-E,DHNC0286
DHNC0287,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.43040963432368,2.4189978798335483,28.861382800331608,0.3052752673770928,3.75,4,LT-E,DHNC0287
DHNC0288,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5306444062632876,1.866892792145785,36.54599073510335,0.15836365897749238,15.450000000000001,6,LT-E,DHNC0288
DHNC0289,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.4992204322784264,2.6801797906183356,29.135876762743163,0.34757885995432136,19.549999999999997,7,LT-E,DHNC0289
DHNC0290,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6054259239827195,2.0212405933831943,25.720123315705244,0.29013420190562084,15.65,6,LT-E,DHNC0290
DHNC0291,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.7040617239182783,1.7959685668619916,22.47423918233528,0.30310476040145334,7.050000000000001,6,LT-E,DHNC0291
DHNC0292,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5537523747963661,3.633346171602608,25.479238727404752,0.26332591884030865,13.15,7,LT-E,DHNC0292
DHNC0293,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6046533629411428,2.1669608655338646,27.879633180580345,0.3344375784815317,6.2,4,LT-E,DHNC0293
DHNC0294,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5794405349968783,3.03055432224512,23.844465693107843,0.33447502371159277,7.15,6,LT-E,DHNC0294
DHNC0295,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.5540261349457536,3.3443128677788536,27.073891840687292,0.2608366193620848,3.75,4,LT-E,DHNC0295
DHNC0296,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.6693112280756993,2.2357811218750157,27.920842687340475,0.20085928381015405,6.1499999999999995,5,LT-E,DHNC0296
DHNC0297,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.7072615102006656,2.6657741346552397,24.119470383945483,0.28412725796912086,12.3,5,LT-E,DHNC0297
DHNC0298,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.32600353053043274,2.594542221558996,24.039203533833213,0.30322598628585806,15.15,5,LT-E,DHNC0298
DHNC0299,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.7022150177433839,2.3366454656229823,23.060413925077206,0.3032798758860713,18.0,5,LT-E,DHNC0299
DHNC0300,Dhanmondi,Commercial,Commercial,41.12269977226239,True,0.3520447464476696,2.8956815538607668,22.676042552884944,0.35636360804847306,13.850000000000001,5,LT-E,DHNC0300
DHNC0301,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.6863202349534723,1.3187911326725477,22.0884851223427,0.39536079170147703,21.2,5,LT-C1,DHNC0301
DHNC0302,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.5387690988058084,2.105329475414739,21.201011028942325,0.419825289887219,25.2,5,LT-C1,DHNC0302
DHNC0303,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.6179659193416517,2.114069340901044,18.7348973492628,0.2799575901904244,27.2,6,LT-C1,DHNC0303
DHNC0304,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.8142218969464932,2.067588371974511,17.28519096133437,0.44153045647483136,23.3,5,LT-C1,DHNC0304
DHNC0305,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.7168748690913804,2.3871185334393608,19.874475611436235,0.4032350819583848,19.099999999999998,5,LT-C1,DHNC0305
DHNC0306,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.7019647911291552,1.7469287618985203,21.30256959370311,0.3383968081241625,29.2,6,LT-C1,DHNC0306
DHNC0307,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.5074880754557441,2.6845239521913102,13.967127795662725,0.4585524335033522,14.899999999999999,4,LT-C1,DHNC0307
DHNC0308,Dhanmondi,Industrial,Industrial,15.883365756493314,True,0.5193843989239216,2.1101591404301505,23.178349391122108,0.3605466885524341,25.9,4,LT-C1,DHNC0308
DHNC0309,Dhanmondi,Hospital,Hospital,5.193013560293232,True,0.007643255582273651,193.9187866045583,4441.04831476397,0.0395802424719898,97.5,8,LT-D1,DHNC0309
DHNC0310,Dhanmondi,Hospital,Hospital,5.193013560293232,True,0.022263990477036814,197.61301646018578,4392.267522997851,0.05877993036998287,63.5,7,LT-D1,DHNC0310
DHNC0311,Dhanmondi,Hospital,Hospital,5.193013560293232,True,0.02292707176313388,220.5106923624796,5726.652121440931,0.04941262138028715,109.5,8,LT-D1,DHNC0311
